gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
ADRA2C,,,,no,0.883,0.39,10109,4555,-1.179,ENSG00000184160,Alpha-2C adrenergic receptor (Alpha-2 adrenergic receptor subtype C4) (Alpha-2C adrenoreceptor) (Alpha-2C adrenoceptor) (Alpha-2CAR),Cell membrane,uterine smooth muscle cell;myometrial cell;smooth muscle cell of prostate;myofibroblast cell;stromal cell;stromal cell of ovary;pericyte;mural cell,Adrenaline;Noradrenaline
AEBP1,,,,no,1.583,2.363,18130,27616,0.578,ENSG00000106624,Adipocyte enhancer-binding protein 1 (AE-binding protein 1) (Aortic carboxypeptidase-like protein),Cytoplasm,"preosteoblast;bronchial smooth muscle cell;smooth muscle cell of prostate;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;immature T cell;connective tissue cell;fibroblast;keratocyte;reticular cell;pancreatic stellate cell;fibroblast of mammary gland;skin fibroblast;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast;tendon cell;adventitial cell",
ANGPT1,,,,no,0.497,0.488,5697,5705,-0.027,ENSG00000154188,Angiopoietin-1 (ANG-1),Secreted,preosteoblast;connective tissue cell;fibroblast;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;fibroblast of lung;kidney interstitial fibroblast;mesangial cell;kidney interstitial cell,ANGPT
ANGPTL2,,,,no,0.956,0.945,10946,11042,-0.016,ENSG00000136859,Angiopoietin-related protein 2 (Angiopoietin-like protein 2),Secreted,endosteal cell;skin fibroblast,ANGPTL
ANGPTL7,,,,no,0.134,0.073,1538,850,-0.884,ENSG00000171819,Angiopoietin-related protein 7 (Angiopoietin-like factor) (Angiopoietin-like protein 7) (Cornea-derived transcript 6 protein),Secreted,skin fibroblast,ANGPTL
ANXA5,,,,no,36.744,27.541,420822,321811,-0.416,ENSG00000164111,Annexin A5 (Anchorin CII) (Annexin V) (Annexin-5) (Calphobindin I) (CPB-I) (Endonexin II) (Lipocortin V) (Placental anticoagulant protein 4) (PP4) (Placental anticoagulant protein I) (PAP-I) (Thromboplastin inhibitor) (Vascular anticoagulant-alpha) (VAC-alpha),,skeletal muscle satellite stem cell;pancreatic PP cell;PP cell;ovarian surface epithelial cell;elicited macrophage;alternatively activated macrophage;myeloid leukocyte;myeloid cell;fibroblast of mammary gland;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast,
AOC3,,,,no,1.983,1.542,22709,18013,-0.363,ENSG00000131471,Membrane primary amine oxidase,Cell membrane,smooth muscle cell;vascular associated smooth muscle cell;tracheobronchial smooth muscle cell;bronchial smooth muscle cell;pulmonary interstitial fibroblast;pericyte;mural cell,
AOX1,,,,no,26.62,31.112,304879,363540,0.225,ENSG00000138356,Aldehyde oxidase,Cytoplasm,mesenchymal stem cell;hepatocyte;periportal region hepatocyte;midzonal region hepatocyte;centrilobular region hepatocyte;skeletal muscle fibroblast;hepatic stellate cell;adventitial cell,
APCDD1,,,,no,4.864,3.441,55704,40207,-0.499,ENSG00000154856,Protein APCDD1 (Adenomatosis polyposis coli down-regulated 1 protein),Cell membrane,endothelial cell of uterus;endocardial cell;cerebral cortex endothelial cell;skin fibroblast;stromal cell;stromal cell of ovary,
ARRDC3,,,,no,11.7,5.116,133995,59781,-1.193,ENSG00000113369,Arrestin domain-containing protein 3 (TBP-2-like inducible membrane protein) (TLIMP),Cytoplasm,respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;endosteal cell;fibroblast of breast;serous cell of epithelium of trachea,
ASPN,,,,no,0.982,0.979,11244,11440,-0.004,ENSG00000106819,Asporin (Periodontal ligament-associated protein 1) (PLAP-1),Secreted,interstitial cell of Cajal;endocardial cell;mesodermal cell;muscle cell;smooth muscle cell;skin fibroblast;myofibroblast cell;tendon cell;chondrocyte;mesenchymal cell,
ATP10D,,,,no,3.528,2.767,40402,32333,-0.35,ENSG00000145246,Phospholipid-transporting ATPase VD,Cell membrane,kidney interstitial fibroblast;kidney interstitial cell,
BAG3,,,,no,4.188,4.916,47963,57439,0.231,ENSG00000151929,BAG family molecular chaperone regulator 3 (BAG-3) (Bcl-2-associated athanogene 3) (Bcl-2-binding protein Bis) (Docking protein CAIR-1),Nucleus,mesenchymal stem cell;skeletal muscle satellite stem cell;vasa recta ascending limb cell;skeletal muscle satellite cell;fibroblast of connective tissue of nonglandular part of prostate;tendon cell,
BDKRB1,,,,no,0.165,0.122,1891,1425,-0.437,ENSG00000100739,B1 bradykinin receptor (B1R) (BK-1 receptor),Cell membrane,fibroblast;fibroblast of mammary gland,BRADYKININ
BMP4,,,,no,0.318,0.391,3647,4571,0.297,ENSG00000125378,Bone morphogenetic protein 4 (BMP-4) (Bone morphogenetic protein 2B) (BMP-2B),Secreted,mesodermal cell;connective tissue cell;fibroblast;fibroblast of lung;bronchus fibroblast of lung;mesenchymal cell,BMP
BMP5,,,,no,0.538,0.205,6167,2395,-1.393,ENSG00000112175,Bone morphogenetic protein 5 (BMP-5),Secreted,fibroblast;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;chondrocyte;pericyte,BMP
BMPER,,,,no,0.24,0.159,2743,1863,-0.587,ENSG00000164619,BMP-binding endothelial regulator protein (Bone morphogenetic protein-binding endothelial cell precursor-derived regulator) (Protein crossveinless-2) (hCV2),Secreted,endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;endocardial cell;skeletal muscle fibroblast;preadipocyte;white fat cell;chondrocyte,
BMPR1B,,,,no,0.358,0.278,4101,3247,-0.366,ENSG00000138696,Bone morphogenetic protein receptor type-1B (BMP type-1B receptor) (BMPR-1B),Cell membrane,kidney collecting duct epithelial cell;kidney collecting duct principal cell;kidney collecting duct intercalated cell;neuroendocrine cell;chromaffin cell;renal principal cell;renal beta-intercalated cell;lung goblet cell;taste receptor cell;luminal cell of prostate epithelium;kidney connecting tubule epithelial cell;astrocyte;Bergmann glial cell;sympathetic neuron;fibroblast;kidney interstitial fibroblast;mesangial cell;kidney interstitial cell;kidney collecting duct cell,BMP
BNC2,,,,no,0.436,0.46,4998,5372,0.075,ENSG00000173068,Zinc finger protein basonuclin-2,Nucleus,pigmented epithelial cell;parietal epithelial cell;melanocyte;melanocyte of skin;neuron;fibroblast;preadipocyte;brown preadipocyte;fibroblast of cardiac tissue;mesothelial fibroblast;fat cell;adipocyte of breast;fibro/adipogenic progenitor cell,
C4A,,,,no,12.63,13.573,144651,158601,0.104,ENSG00000244731,Complement C4-A (Acidic complement C4) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 2),Secreted;Synapse,uterine smooth muscle cell;stromal cell;stromal cell of ovary,COMPLEMENT
C4B,,,,no,10.639,14.634,121843,170989,0.46,ENSG00000224389,Complement C4-B (Complement C4B (Chido blood group)),Secreted,uterine smooth muscle cell;stromal cell;stromal cell of ovary,
CA12,,,,no,15.295,17.295,175172,202089,0.177,ENSG00000074410,Carbonic anhydrase 12,Membrane,kidney collecting duct epithelial cell;kidney collecting duct intercalated cell;corneal endothelial cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;kidney distal convoluted tubule epithelial cell;kidney loop of Henle ascending limb epithelial cell;kidney loop of Henle thick ascending limb epithelial cell;kidney loop of Henle thin ascending limb epithelial cell;kidney epithelial cell;kidney cortex tubule cell;kidney connecting tubule epithelial cell;epithelial cell of nephron;kidney loop of Henle epithelial cell;mesothelial fibroblast;kidney cell;kidney collecting duct cell,
CACNA1C,,,,no,1.333,1.217,15270,14215,-0.132,ENSG00000151067,"Voltage-dependent L-type calcium channel subunit alpha-1C (Calcium channel, L type, alpha-1 polypeptide, isoform 1, cardiac muscle) (Voltage-gated calcium channel subunit alpha Cav1.2)",Cell membrane,pigmented epithelial cell;pigmented ciliary epithelial cell;muscle cell;cardiac muscle cell;regular atrial cardiac myocyte;regular ventricular cardiac myocyte;smooth muscle cell of sphincter of pupil;muscle precursor cell;smooth muscle myoblast;cardiac muscle myoblast;retina horizontal cell;alveolar type 2 fibroblast cell;fibroblast of cardiac tissue;kidney interstitial fibroblast;renal interstitial pericyte;kidney interstitial cell,
CACNA1D,,,,no,1.15,0.96,13170,11215,-0.261,ENSG00000157388,"Voltage-dependent L-type calcium channel subunit alpha-1D (Calcium channel, L type, alpha-1 polypeptide, isoform 2) (Voltage-gated calcium channel subunit alpha Cav1.3)",Membrane,non-pigmented ciliary epithelial cell;corneal epithelial cell;kidney distal convoluted tubule epithelial cell;retinal pigment epithelial cell;amacrine cell;alveolar type 2 fibroblast cell,
CAVIN3,,,,no,2.744,2.901,31423,33900,0.081,ENSG00000170955,Caveolae-associated protein 3 (Cavin-3) (Protein kinase C delta-binding protein) (Serum deprivation response factor-related gene product that binds to C-kinase) (hSRBC),Cytoplasm,vasa recta descending limb cell;cerebral cortex endothelial cell;endosteal cell;follicular dendritic cell;smooth muscle cell;vascular associated smooth muscle cell;smooth muscle fiber of ileum;myometrial cell;bronchial smooth muscle cell;reticular cell;pancreatic stellate cell,
CBLB,,,,no,2.722,3.109,31172,36323,0.192,ENSG00000114423,E3 ubiquitin-protein ligase CBL-B,Cytoplasm,pigmented epithelial cell;podocyte;muscle precursor cell;cardiac muscle myoblast;alveolar type 2 fibroblast cell;preadipocyte;brown preadipocyte;fibro/adipogenic progenitor cell,
CCBE1,,,,no,0.219,0.315,2503,3680,0.527,ENSG00000183287,Collagen and calcium-binding EGF domain-containing protein 1 (Full of fluid protein homolog),Secreted,pigmented epithelial cell;pigmented ciliary epithelial cell;kidney glomerular epithelial cell;podocyte;hepatic stellate cell;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;fibroblast of lung;kidney interstitial fibroblast;mesangial cell;kidney interstitial cell,
CCDC102B,,,,no,0.768,0.674,8794,7872,-0.189,ENSG00000150636,Coiled-coil domain-containing protein 102B,Cytoplasm,smooth muscle myoblast;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;kidney interstitial fibroblast;pericyte;renal interstitial pericyte;mural cell;kidney interstitial cell,
CCDC80,,,,no,5.255,7.286,60184,85139,0.472,ENSG00000091986,Coiled-coil domain-containing protein 80 (Down-regulated by oncogenes protein 1) (Up-regulated in BRS-3 deficient mouse homolog),Secreted,ciliated columnar cell of tracheobronchial tree;ciliated cell of the bronchus;mesothelial cell of pleura;endosteal cell;muscle cell;smooth muscle cell;connective tissue cell;fibroblast;reticular cell;preadipocyte;brown preadipocyte;fibroblast of lung;fibroblast of mammary gland;skin fibroblast;fibroblast of connective tissue of nonglandular part of prostate;mesothelial fibroblast;brown fat cell;tendon cell;adventitial cell;inflammatory cell,
CCK,,,,no,0.042,0.011,480,131,-1.902,ENSG00000187094,Cholecystokinin (CCK),Secreted,type L enteroendocrine cell;neuron;cortical interneuron;cerebral cortex GABAergic interneuron;Cajal-Retzius cell;fibroblast of connective tissue of nonglandular part of prostate,CCK
CCL19,,,,no,0.2,1.36,2292,15887,2.764,ENSG00000172724,C-C motif chemokine 19 (Beta-chemokine exodus-3) (CK beta-11) (Epstein-Barr virus-induced molecule 1 ligand chemokine) (EBI1 ligand chemokine) (ELC) (Macrophage inflammatory protein 3 beta) (MIP-3-beta) (Small-inducible cytokine A19),Secreted,epithelial cell of thymus;cortical thymic epithelial cell;medullary thymic epithelial cell;follicular dendritic cell;smooth muscle cell of prostate;connective tissue cell;fibroblast;fibroblast of lung;pericyte;mural cell;inflammatory cell,CCL
CCN5,,,,no,0.131,0.365,1504,4269,1.476,ENSG00000064205,CCN family member 5 (Connective tissue growth factor-like protein) (CTGF-L) (Connective tissue growth factor-related protein 58) (WNT1-inducible-signaling pathway protein 2) (WISP-2),Secreted,stem cell;mesenchymal stem cell;smooth muscle cell;myometrial cell;bronchial smooth muscle cell;skeletal muscle fibroblast;connective tissue cell;fibroblast;keratocyte;reticular cell;fibroblast of mammary gland;skin fibroblast;stromal cell;tendon cell;theca cell;adventitial cell;inflammatory cell,
CD248,,,,no,1.623,0.865,18584,10108,-0.907,ENSG00000174807,Endosialin (Tumor endothelial marker 1) (CD antigen CD248),Membrane,tracheobronchial smooth muscle cell;decidual cell;connective tissue cell;fibroblast;reticular cell;pulmonary interstitial fibroblast;pancreatic stellate cell;fibroblast of lung;bronchus fibroblast of lung;skin fibroblast;myofibroblast cell;stromal cell;stromal cell of ovary;interstitial cell of ovary;adventitial cell;mesenchymal cell,
CD276,,,,no,5.652,4.526,64737,52881,-0.321,ENSG00000103855,CD276 antigen (4Ig-B7-H3) (B7 homolog 3) (B7-H3) (Costimulatory molecule) (CD antigen CD276),Membrane,extravillous trophoblast;pancreatic stellate cell,CD276
CD302,,,,no,12.518,8.901,143370,104004,-0.492,ENSG00000241399,CD302 antigen (C-type lectin BIMLEC) (C-type lectin domain family 13 member A) (DEC205-associated C-type lectin 1) (Type I transmembrane C-type lectin receptor DCL-1) (CD antigen CD302),Membrane,conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;connective tissue cell;fibroblast;fibroblast of lung,
CD44,,,,no,47.499,46.665,544000,545266,-0.026,ENSG00000026508,CD44 antigen (CDw44) (Epican) (Extracellular matrix receptor III) (ECMR-III) (GP90 lymphocyte homing/adhesion receptor) (HUTCH-I) (Heparan sulfate proteoglycan) (Hermes antigen) (Hyaluronate receptor) (Phagocytic glycoprotein 1) (PGP-1) (Phagocytic glycoprotein I) (PGP-I) (CD antigen CD44),Cell membrane,intestinal crypt stem cell of large intestine;pancreatic ductal cell;pancreatic acinar cell;elicited macrophage;alternatively activated macrophage;hematopoietic cell;granulocyte;leukocyte;myeloid leukocyte;mast cell;B cell;myeloid cell;early T lineage precursor;fibroblast of breast,MIF;SPP1;GALECTIN;COLLAGEN;FN1;LAMININ;SELE
CD59,,,,no,16.947,12.598,194095,147205,-0.428,ENSG00000085063,CD59 glycoprotein (1F5 antigen) (20 kDa homologous restriction factor) (HRF-20) (HRF20) (MAC-inhibitory protein) (MAC-IP) (MEM43 antigen) (Membrane attack complex inhibition factor) (MACIF) (Membrane inhibitor of reactive lysis) (MIRL) (Protectin) (CD antigen CD59),Cell membrane,pancreatic ductal cell;blood vessel endothelial cell;vein endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;prostate gland microvascular endothelial cell;lung endothelial cell;endothelial cell of vascular tree;epithelial cell of urethra;fibroblast of breast;serous cell of epithelium of trachea,
CDH11,,,,no,1.414,1.718,16193,20071,0.281,ENSG00000140937,Cadherin-11 (OSF-4) (Osteoblast cadherin) (OB-cadherin),Cell membrane,endocardial cell;preosteoblast;connective tissue cell;fibroblast;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;fibroblast of lung;bronchus fibroblast of lung;kidney interstitial fibroblast;mesangial cell;kidney interstitial cell,ANGPTL
CDK14,,,,no,5.307,5.216,60781,60950,-0.025,ENSG00000058091,Cyclin-dependent kinase 14,Cell membrane,retina horizontal cell;connective tissue cell;fibroblast;fibroblast of lung;mesothelial fibroblast,
CDKN1C,,,,no,2.656,2.081,30416,24319,-0.352,ENSG00000129757,Cyclin-dependent kinase inhibitor 1C (Cyclin-dependent kinase inhibitor p57) (p57Kip2),Nucleus,"intestinal crypt stem cell of large intestine;paneth cell;epithelial cell of thymus;cortical thymic epithelial cell;club cell;extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell;CD14-low, CD16-positive monocyte;connective tissue cell;fibroblast;keratocyte;fibroblast of lung;myofibroblast cell",
CES1,,,,no,0.421,0.214,4818,2505,-0.973,ENSG00000198848,Liver carboxylesterase 1 (Acyl-coenzyme A:cholesterol acyltransferase) (ACAT) (Brain carboxylesterase hBr1) (Carboxylesterase 1) (CE-1) (hCE-1),Endoplasmic reticulum lumen,type EC enteroendocrine cell;intestinal enteroendocrine cell;enteroendocrine cell of small intestine;pulmonary interstitial fibroblast,
CFB,,,,no,13.0,12.427,148893,145206,-0.065,ENSG00000243649,Complement factor B,Secreted,duct epithelial cell;luminal epithelial cell of mammary gland;mesothelial cell of pleura;goblet cell;respiratory goblet cell;tracheal goblet cell;mammary gland epithelial cell;mesothelial fibroblast;serous cell of epithelium of trachea,
CFH,,,,no,1.75,2.451,20046,28640,0.486,ENSG00000000971,Complement factor H (H factor 1),Secreted,hepatocyte;periportal region hepatocyte;midzonal region hepatocyte;centrilobular region hepatocyte;parietal epithelial cell;keratocyte;hepatic stellate cell;skin fibroblast;mesothelial fibroblast;chondrocyte;inflammatory cell,
CILP2,,,,no,0.029,0.017,327,197,-0.76,ENSG00000160161,Cartilage intermediate layer protein 2 (CILP-2),Secreted,skin fibroblast;chondrocyte,
CLIC4,,,,no,15.127,14.235,173245,166337,-0.088,ENSG00000169504,Chloride intracellular channel protein 4 (Intracellular chloride ion channel protein p64H1),Cytoplasm,smooth muscle cell of sphincter of pupil;myometrial cell;trophoblast giant cell;Schwann cell;mesothelial fibroblast,
COCH,,,,no,2.12,2.012,24276,23514,-0.075,ENSG00000100473,Cochlin (COCH-5B2),Secreted,skin fibroblast,
COL25A1,,,,no,0.094,0.053,1079,615,-0.84,ENSG00000188517,Collagen alpha-1(XXV) chain (Alzheimer disease amyloid-associated protein) (AMY) (CLAC-P),Membrane,smooth muscle cell of sphincter of pupil;stellate neuron;neuronal receptor cell;photoreceptor cell;eye photoreceptor cell;retinal rod cell;kidney interstitial fibroblast;pericyte;mesangial cell;renal interstitial pericyte;kidney interstitial cell,
COL4A1,,,,no,16.921,10.786,193799,126026,-0.65,ENSG00000187498,Collagen alpha-1(IV) chain,Secreted,mesenchymal stem cell;endothelial tip cell;retinal blood vessel endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;skeletal muscle fibroblast;extravillous trophoblast;pancreatic stellate cell;fat cell;brown fat cell;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle;mural cell,COLLAGEN;ADGRG
COL4A2,,,,no,10.108,7.19,115761,84017,-0.491,ENSG00000134871,Collagen alpha-2(IV) chain,Secreted,mesenchymal stem cell;lens epithelial cell;anterior lens cell;endothelial tip cell;smooth muscle myoblast;brown preadipocyte;pancreatic stellate cell;fat cell;brown fat cell;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle,COLLAGEN;ADGRG
COL4A4,,,,no,2.031,1.592,23266,18600,-0.352,ENSG00000081052,Collagen alpha-4(IV) chain,Secreted,corneal endothelial cell;lens epithelial cell;anterior lens cell;epithelial cell of lung;lens fiber cell;secondary lens fiber;kidney glomerular epithelial cell;podocyte;fibroblast of cardiac tissue;kidney interstitial fibroblast;kidney interstitial cell,COLLAGEN;ADGRG
COL5A1,,,,no,6.941,4.792,79494,55991,-0.535,ENSG00000130635,Collagen alpha-1(V) chain,Secreted,endosteal cell;preosteoblast;connective tissue cell;fibroblast;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;brown preadipocyte;pancreatic stellate cell;fibroblast of cardiac tissue;fibroblast of lung;bronchus fibroblast of lung;mesothelial fibroblast;osteoblast;stromal cell;stromal cell of ovary;interstitial cell of ovary;mesenchymal cell,
COL5A2,,,,no,3.242,2.494,37135,29143,-0.379,ENSG00000204262,Collagen alpha-2(V) chain,Secreted,corneal endothelial cell;endosteal cell;preosteoblast;muscle cell;smooth muscle cell;connective tissue cell;fibroblast;alveolar type 2 fibroblast cell;preadipocyte;brown preadipocyte;fibroblast of cardiac tissue;fibroblast of lung;mesothelial fibroblast;osteoblast;mesenchymal cell;fibro/adipogenic progenitor cell,
COLEC12,,,,no,1.107,1.485,12677,17350,0.424,ENSG00000158270,Collectin-12 (Collectin placenta protein 1) (CL-P1) (hCL-P1) (Nurse cell scavenger receptor 2) (Scavenger receptor class A member 4) (Scavenger receptor with C-type lectin),Membrane,pigmented epithelial cell;pigmented ciliary epithelial cell;non-pigmented ciliary epithelial cell;dermis microvascular lymphatic vessel endothelial cell;endosteal cell;immature innate lymphoid cell;connective tissue cell;fibroblast;fibroblast of lung,
CREB5,,,,no,0.927,0.876,10613,10231,-0.082,ENSG00000146592,Cyclic AMP-responsive element-binding protein 5 (CREB-5) (cAMP-responsive element-binding protein 5) (cAMP-response element-binding protein A) (CRE-BPa),Nucleus,endosteal cell;fibroblast of mammary gland,
CRTAC1,,,,no,0.081,0.102,933,1190,0.322,ENSG00000095713,Cartilage acidic protein 1 (68 kDa chondrocyte-expressed protein) (CEP-68) (ASPIC),Secreted,corneal epithelial cell;type II pneumocyte;skin fibroblast;lung secretory cell,
CSF3,,,,no,0.04,0.011,459,124,-1.917,ENSG00000108342,Granulocyte colony-stimulating factor (G-CSF) (Pluripoietin) (Filgrastim) (Lenograstim),Secreted,epithelial cell;squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;prostate gland microvascular endothelial cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;endothelial cell;endothelial cell of vascular tree;myometrial cell;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate,CSF3
CSRP1,,,,no,11.682,11.417,133795,133409,-0.033,ENSG00000159176,Cysteine and glycine-rich protein 1 (Cysteine-rich protein 1) (CRP) (CRP1) (Epididymis luminal protein 141) (HEL-141),Nucleus,myoepithelial cell;myoepithelial cell of mammary gland;smooth muscle cell;vascular associated smooth muscle cell;enteric smooth muscle cell;smooth muscle fiber of ileum;uterine smooth muscle cell;myometrial cell;tracheobronchial smooth muscle cell;bronchial smooth muscle cell;smooth muscle cell of prostate;connective tissue cell;fibroblast;pulmonary interstitial fibroblast;fibroblast of lung;bronchus fibroblast of lung;myofibroblast cell,
CTHRC1,,,,no,1.428,1.414,16355,16526,-0.014,ENSG00000164932,Collagen triple helix repeat-containing protein 1,Secreted,vein endothelial cell;endothelial cell of umbilical vein;endocardial cell;preosteoblast;reticular cell;pancreatic stellate cell;osteoblast;chondrocyte,
CTSK,,,,no,1.741,2.075,19938,24250,0.254,ENSG00000143387,Cathepsin K,Lysosome,endosteal cell;osteoclast;preosteoblast;decidual cell;connective tissue cell;fibroblast;keratocyte;reticular cell;fibroblast of mammary gland;skin fibroblast;fibroblast of breast;myofibroblast cell;stromal cell;tendon cell;adventitial cell;inflammatory cell,
CTSL,,,,no,14.526,15.423,166367,180209,0.086,ENSG00000135047,Procathepsin L,Lysosome,elicited macrophage;inflammatory macrophage;alternatively activated macrophage;lung macrophage;Hofbauer cell;extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell;leukocyte;myeloid leukocyte;mast cell;mucosal type mast cell;myeloid cell;fibroblast;pancreatic stellate cell;fibroblast of mammary gland;fibroblast of breast,
CXCL12,,,,no,15.567,22.518,178287,263114,0.533,ENSG00000107562,Stromal cell-derived factor 1 (SDF-1) (hSDF-1) (C-X-C motif chemokine 12) (Intercrine reduced in hepatomas) (IRH) (hIRH) (Pre-B cell growth-stimulating factor) (PBSF),Secreted,mesenchymal stem cell;endothelial cell of artery;epithelial cell of thymus;cortical thymic epithelial cell;mesodermal cell;connective tissue cell;fibroblast;keratocyte;reticular cell;pulmonary interstitial fibroblast;fibroblast of lung;bronchus fibroblast of lung;fibroblast of mammary gland;skin fibroblast;mesenchymal cell;inflammatory cell,CXCL
