gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
SOCS3,,,,no,18.79,7.464,215199,87219,-1.332,ENSG00000184557,Suppressor of cytokine signaling 3 (SOCS-3) (Cytokine-inducible SH2 protein 3) (CIS-3) (STAT-induced STAT inhibitor 3) (SSI-3),,mesenchymal stem cell;vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;lung microvascular endothelial cell;prostate gland microvascular endothelial cell;lung endothelial cell;gut endothelial cell;endothelial cell of uterus;tongue muscle cell;decidual cell;myofibroblast cell;tendon cell,
SPI1,,,,no,1.933,2.705,22144,31609,0.485,ENSG00000066336,Transcription factor PU.1 (31 kDa-transforming protein),Nucleus,"phagocyte;colon macrophage;lung macrophage;classical monocyte;CD14-positive, CD16-negative classical monocyte;osteoclast;hematopoietic cell;granulocyte;leukocyte;professional antigen presenting cell;dendritic cell;CD141-positive myeloid dendritic cell;conventional dendritic cell;Langerhans cell;myeloid dendritic cell;myeloid dendritic cell, human;CD1c-positive myeloid dendritic cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;peripheral blood mononuclear cell;myeloid cell;promonocyte;pre-conventional dendritic cell;early T lineage precursor",
STAB1,,,,no,4.593,7.167,52599,83746,0.642,ENSG00000010327,"Stabilin-1 (Fasciclin, EGF-like, laminin-type EGF-like and link domain-containing scavenger receptor 1) (FEEL-1) (MS-1 antigen)",Membrane,endothelial tip cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;phagocyte;macrophage;elicited macrophage;alternatively activated macrophage;colon macrophage;mononuclear phagocyte;intermediate monocyte;immature innate lymphoid cell,
STAT1,,,,no,11.297,15.53,129387,181465,0.459,ENSG00000115415,Signal transducer and activator of transcription 1-alpha/beta (Transcription factor ISGF-3 components p91/p84),Cytoplasm,"pancreatic A cell;lens fiber cell;secondary lens fiber;intermediate monocyte;T cell;activated CD4-positive, alpha-beta T cell;activated CD4-positive, alpha-beta T cell, human",
STAT4,,,,no,0.588,0.813,6739,9502,0.467,ENSG00000138378,Signal transducer and activator of transcription 4,Cytoplasm;Nucleus,"T-helper 1 cell;activated CD8-positive, alpha-beta T cell",
STUB1,,,,no,10.967,11.723,125599,136984,0.096,ENSG00000103266,E3 ubiquitin-protein ligase CHIP,Cytoplasm,,
TAP1,,,,no,4.706,5.339,53892,62390,0.182,ENSG00000168394,Antigen peptide transporter 1 (APT1),Endoplasmic reticulum membrane,"leukocyte;CD141-positive myeloid dendritic cell;myeloid dendritic cell, human;plasmablast;mononuclear cell;alpha-beta T cell;mature alpha-beta T cell;T-helper 17 cell;activated CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;mucosal invariant T cell;mature T cell;exhausted T cell;pre-conventional dendritic cell",
TAP2,,,,no,3.737,4.715,42805,55098,0.335,ENSG00000204267,Antigen peptide transporter 2 (APT2),Endoplasmic reticulum membrane,CD141-positive myeloid dendritic cell,
TG,,,,no,0.031,0.029,354,334,-0.113,ENSG00000042832,Thyroglobulin (Tg),Secreted,basal epithelial cell of prostatic duct;sebaceous gland cell,
TGFB1,,,,no,0.496,0.604,5679,7058,0.285,ENSG00000105329,Transforming growth factor beta-1 proprotein,Secreted,"extravillous trophoblast;platelet;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta cytotoxic T cell;mucosal invariant T cell;CD16-positive, CD56-dim natural killer cell, human;megakaryocyte;osteoblast",TGFb
TGFB2,,,,no,2.892,3.27,33127,38214,0.177,ENSG00000092969,Transforming growth factor beta-2 proprotein (Cetermin) (Glioblastoma-derived T-cell suppressor factor) (G-TSF),Secreted,type I pneumocyte,TGFb
THY1,,,,no,4.527,3.897,51852,45532,-0.216,ENSG00000154096,Thy-1 membrane glycoprotein (CDw90) (Thy-1 antigen) (CD antigen CD90),Cell membrane,glioblast;Schwann cell precursor;interstitial cell of Cajal;pancreatic D cell;epithelial cell of thymus;cortical thymic epithelial cell;medullary thymic epithelial cell;follicular dendritic cell;neuron;glycinergic neuron,THY1;ADGRE
TIRAP,,,,no,2.07,2.147,23704,25082,0.053,ENSG00000150455,Toll/interleukin-1 receptor domain-containing adapter protein (TIR domain-containing adapter protein) (Adaptor protein Wyatt) (MyD88 adapter-like protein) (MyD88-2),Cytoplasm,,
TLR1,,,,no,2.013,1.891,23056,22100,-0.09,ENSG00000174125,Toll-like receptor 1 (Toll/interleukin-1 receptor-like protein) (TIL) (CD antigen CD281),Cell membrane,,
TLR2,,,,no,1.746,2.352,19995,27488,0.43,ENSG00000137462,Toll-like receptor 2 (Toll/interleukin-1 receptor-like protein 4) (CD antigen CD282),Membrane,phagocyte;macrophage;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;granulocyte;neutrophil;myeloid leukocyte;myeloid cell,
TLR3,,,,no,2.802,2.782,32086,32510,-0.01,ENSG00000164342,Toll-like receptor 3 (CD antigen CD283),Endoplasmic reticulum membrane,,
TLR4,,,,no,1.988,1.885,22772,22030,-0.077,ENSG00000136869,Toll-like receptor 4 (hToll) (CD antigen CD284),Cell membrane,,RESISTIN;ANGPTL
TLR6,,,,no,0.24,0.227,2743,2652,-0.078,ENSG00000174130,Toll-like receptor 6 (CD antigen CD286),Cell membrane,,
TNF,,,,no,0.21,0.071,2409,827,-1.571,ENSG00000232810,Tumor necrosis factor (Cachectin) (TNF-alpha) (Tumor necrosis factor ligand superfamily member 2) (TNF-a),Cell membrane,"T cell;CD4-positive helper T cell;T-helper 1 cell;T-helper 17 cell;activated CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;mucosal invariant T cell;group 3 innate lymphoid cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human",TNF
TRAF2,,,,no,2.616,3.665,29966,42824,0.486,ENSG00000127191,TNF receptor-associated factor 2,Cytoplasm,,
TRIM21,,,,no,2.196,2.493,25152,29127,0.183,ENSG00000132109,E3 ubiquitin-protein ligase TRIM21,Cytoplasm,,
TSHR,,,,no,0.082,0.027,935,320,-1.576,ENSG00000165409,Thyrotropin receptor (Thyroid-stimulating hormone receptor) (TSH-R),Cell membrane,double negative thymocyte,TSH
UBA1,,,,no,9.103,10.067,104251,117632,0.145,ENSG00000130985,Ubiquitin-like modifier-activating enzyme 1,Cytoplasm,pancreatic PP cell,
UBE2C,,,,no,0.192,0.104,2196,1215,-0.883,ENSG00000175063,Ubiquitin-conjugating enzyme E2 C,,"double-positive, alpha-beta thymocyte;DN4 thymocyte;large pre-B-II cell;promonocyte;fraction A pre-pro B cell",
UBE2D1,,,,no,2.926,1.883,33510,22002,-0.636,ENSG00000072401,Ubiquitin-conjugating enzyme E2 D1,Cytoplasm,,
UBE2D2,,,,no,10.002,7.365,114555,86057,-0.442,ENSG00000131508,Ubiquitin-conjugating enzyme E2 D2,,chorionic trophoblast cell;mononuclear cell;T cell,
UBE2D3,,,,no,30.029,23.141,343922,270395,-0.376,ENSG00000109332,Ubiquitin-conjugating enzyme E2 D3,Cell membrane,myeloid leukocyte,
UBE2L3,,,,no,5.08,3.526,58182,41196,-0.527,ENSG00000185651,Ubiquitin-conjugating enzyme E2 L3,Nucleus,,
UBE3A,,,,no,10.264,8.59,117549,100371,-0.257,ENSG00000114062,Ubiquitin-protein ligase E3A,Cytoplasm,,
VAMP3,,,,no,9.766,8.458,111846,98831,-0.207,ENSG00000049245,Vesicle-associated membrane protein 3 (VAMP-3) (Cellubrevin) (CEB) (Synaptobrevin-3),Early endosome membrane,epithelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree,
VHL,,,,no,5.964,4.942,68307,57747,-0.271,ENSG00000134086,von Hippel-Lindau disease tumor suppressor (Protein G7) (pVHL),Cytoplasm,,
WAS,,,,no,1.305,2.495,14943,29152,0.935,ENSG00000015285,Actin nucleation-promoting factor WAS (Wiskott-Aldrich syndrome protein) (WASp),Cytoplasm,"hematopoietic cell;dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;CD14-low, CD16-positive monocyte;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human",
WWP1,,,,no,14.901,13.979,170664,163345,-0.092,ENSG00000123124,NEDD4-like E3 ubiquitin-protein ligase WWP1,Cytoplasm,,
ZAP70,,,,no,0.145,0.338,1658,3946,1.222,ENSG00000115085,Tyrosine-protein kinase ZAP-70,Cytoplasm,"leukocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;naive regulatory T cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;naive thymus-derived CD8-positive, alpha-beta T cell;mucosal invariant T cell;gamma-delta T cell;mature gamma-delta T cell;mature T cell;double negative thymocyte;DN4 thymocyte;double negative T regulatory cell;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;ILC1, human;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human",
ZBTB16,,,,no,3.79,3.964,43403,46314,0.065,ENSG00000109906,Zinc finger and BTB domain-containing protein 16 (Promyelocytic leukemia zinc finger protein) (Zinc finger protein 145) (Zinc finger protein PLZF),Nucleus,skeletal muscle fiber;skeletal muscle fibroblast;T-helper 17 cell;alveolar type 2 fibroblast cell,
