gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
BATF,,,,no,0.664,0.516,7602,6029,-0.363,ENSG00000156127,Basic leucine zipper transcriptional factor ATF-like (B-cell-activating transcription factor) (B-ATF) (SF-HT-activated gene 2 protein) (SFA-2),Nucleus,"duct epithelial cell;luminal epithelial cell of mammary gland;mammary gland epithelial cell;mast cell;CD4-positive helper T cell;T-helper 17 cell;T follicular helper cell;CD4-positive, CD25-positive, alpha-beta regulatory T cell;naive regulatory T cell;activated CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;type I NK T cell;regulatory T cell;exhausted T cell;group 2 innate lymphoid cell",
BMP2K,,,,no,4.076,4.833,46679,56475,0.246,ENSG00000138756,BMP-2-inducible protein kinase (BIKe),Nucleus,lens epithelial cell;anterior lens cell;macrophage;tissue-resident macrophage;Kupffer cell;central nervous system macrophage;enucleate erythrocyte;mast cell;immature innate lymphoid cell,
CCND2,,,,no,17.11,16.337,195956,190890,-0.067,ENSG00000118971,G1/S-specific cyclin-D2,Nucleus,"intestinal crypt stem cell of small intestine;IgG plasmablast;IgA plasmablast;activated CD4-positive, alpha-beta T cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;neural progenitor cell",
CCND3,,,,no,2.449,1.864,28049,21786,-0.393,ENSG00000112576,G1/S-specific cyclin-D3,Nucleus,"platelet;double-positive, alpha-beta thymocyte;precursor B cell;large pre-B-II cell;late pro-B cell;immature natural killer cell;CD16-positive, CD56-dim natural killer cell, human;megakaryocyte;lymphoid lineage restricted progenitor cell;pro-B cell;fraction A pre-pro B cell",
CCR6,,,,no,0.059,0.094,672,1101,0.683,ENSG00000112486,C-C chemokine receptor type 6 (C-C CKR-6) (CC-CKR-6) (CCR-6) (Chemokine receptor-like 3) (CKR-L3) (DRY6) (G-protein coupled receptor 29) (GPR-CY4) (GPRCY4) (LARC receptor) (CD antigen CD196),Cell membrane,"Langerhans cell;T cell;CD4-positive helper T cell;T-helper 1 cell;T-helper 17 cell;activated CD4-positive, alpha-beta T cell, human;CD4-positive, alpha-beta memory T cell;effector memory CD4-positive, alpha-beta T cell;mucosal invariant T cell;memory T cell;regulatory T cell;group 3 innate lymphoid cell",CCL
CD160,,,,no,0.056,0.047,647,548,-0.268,ENSG00000117281,CD160 antigen (Natural killer cell receptor BY55) (CD antigen CD160),Secreted,"CD8-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta memory T cell;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;mature NK T cell;type I NK T cell;mucosal invariant T cell;gamma-delta T cell;mature gamma-delta T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;intraepithelial lymphocyte;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;ILC1, human",CD160
CD163,,,,no,4.466,4.626,51145,54049,0.051,ENSG00000177575,Scavenger receptor cysteine-rich type 1 protein M130 (Hemoglobin scavenger receptor) (CD antigen CD163),Secreted,"phagocyte;macrophage;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;tissue-resident macrophage;Kupffer cell;alveolar macrophage;colon macrophage;lung macrophage;Hofbauer cell;mononuclear phagocyte;classical monocyte;hematopoietic cell;leukocyte;professional antigen presenting cell;dendritic cell, human;myeloid leukocyte;monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;immature innate lymphoid cell;myeloid cell",
CD244,,,,no,0.062,0.147,706,1717,1.253,ENSG00000122223,Natural killer cell receptor 2B4 (NK cell activation-inducing ligand) (NAIL) (NK cell type I receptor protein 2B4) (NKR2B4) (h2B4) (SLAM family member 4) (SLAMF4) (Signaling lymphocytic activation molecule 4) (CD antigen CD244),Membrane,innate lymphoid cell;natural killer cell,
CD247,,,,no,0.221,0.492,2527,5751,1.157,ENSG00000198821,T-cell surface glycoprotein CD3 zeta chain (T-cell receptor T3 zeta chain) (CD antigen CD247),Cell membrane,"hematopoietic cell;leukocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;activated CD8-positive, alpha-beta T cell, human;CD8-positive, alpha-beta cytokine secreting effector T cell;mature NK T cell;gamma-delta T cell;mature gamma-delta T cell;mature T cell;exhausted T cell;intraepithelial lymphocyte;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;ILC1, human;group 3 innate lymphoid cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human",
CD300A,,,,no,1.536,1.941,17593,22682,0.338,ENSG00000167851,CMRF35-like molecule 8 (CLM-8) (CD300 antigen-like family member A) (CMRF-35-H9) (CMRF35-H9) (CMRF35-H) (IRC1/IRC2) (Immunoglobulin superfamily member 12) (IgSF12) (Inhibitory receptor protein 60) (IRp60) (NK inhibitory receptor) (CD antigen CD300a),Cell membrane,"colon macrophage;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;ILC1, human",
CD40LG,,,,no,0.05,0.043,567,506,-0.193,ENSG00000102245,CD40 ligand (CD40-L) (T-cell antigen Gp39) (TNF-related activation protein) (TRAP) (Tumor necrosis factor ligand superfamily member 5) (CD antigen CD154),Cell membrane,"T cell;alpha-beta T cell;mature alpha-beta T cell;CD4-positive, alpha-beta T cell;CD4-positive helper T cell;T-helper 1 cell;T-helper 17 cell;T follicular helper cell;activated CD4-positive, alpha-beta T cell;activated CD4-positive, alpha-beta T cell, human;CD4-positive, alpha-beta memory T cell;CD4-positive, alpha-beta memory T cell, CD45RO-positive;central memory CD4-positive, alpha-beta T cell;effector memory CD4-positive, alpha-beta T cell;effector CD4-positive, alpha-beta T cell;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;type I NK T cell;mucosal invariant T cell;mature T cell;memory T cell;group 3 innate lymphoid cell",CD40
CD7,,,,no,0.109,0.249,1250,2912,1.191,ENSG00000173762,T-cell antigen CD7 (GP40) (T-cell leukemia antigen) (T-cell surface antigen Leu-9) (TP41) (CD antigen CD7),Membrane,"hematopoietic cell;leukocyte;mononuclear cell;lymphocyte;T cell;naive thymus-derived CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;gamma-delta T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;exhausted T cell;intraepithelial lymphocyte;immature T cell;thymocyte;double negative thymocyte;innate lymphoid cell;natural killer cell;immature natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;ILC1, human;group 2 innate lymphoid cell;group 2 innate lymphoid cell, human;group 3 innate lymphoid cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;lymphoid lineage restricted progenitor cell;pro-T cell;early T lineage precursor",
CD96,,,,no,0.18,0.31,2065,3621,0.781,ENSG00000153283,T-cell surface protein tactile (Cell surface antigen CD96) (T cell-activated increased late expression protein) (CD antigen CD96),Membrane,"taste receptor cell;T cell;T-helper 1 cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;mature NK T cell;exhausted T cell;intraepithelial lymphocyte;decidual natural killer cell, human;group 3 innate lymphoid cell;epicardial adipocyte;adipocyte of epicardial fat of left ventricle",CD96
CLIC3,,,,no,0.056,0.072,640,836,0.357,ENSG00000169583,Chloride intracellular channel protein 3,Nucleus;Membrane,"stratified epithelial cell;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;CD8-positive, alpha-beta cytokine secreting effector T cell;mature NK T cell;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;ILC1, human",
CMKLR1,,,,no,1.554,1.344,17794,15705,-0.209,ENSG00000174600,Chemerin-like receptor 1 (Chemokine-like receptor 1) (G-protein coupled receptor ChemR23) (G-protein coupled receptor DEZ),Cell membrane,immature innate lymphoid cell,CHEMERIN
COLEC12,,,,no,1.107,1.485,12677,17350,0.424,ENSG00000158270,Collectin-12 (Collectin placenta protein 1) (CL-P1) (hCL-P1) (Nurse cell scavenger receptor 2) (Scavenger receptor class A member 4) (Scavenger receptor with C-type lectin),Membrane,pigmented epithelial cell;pigmented ciliary epithelial cell;non-pigmented ciliary epithelial cell;dermis microvascular lymphatic vessel endothelial cell;endosteal cell;immature innate lymphoid cell;connective tissue cell;fibroblast;fibroblast of lung,
CR1,,,,no,0.296,0.395,3395,4610,0.412,ENSG00000203710,Complement receptor type 1 (C3b/C4b receptor) (CD antigen CD35),Membrane,kidney glomerular epithelial cell;podocyte;follicular dendritic cell;blood cell;granulocyte;neutrophil;follicular B cell;immature innate lymphoid cell,
CRTAM,,,,no,0.065,0.071,746,831,0.127,ENSG00000109943,Cytotoxic and regulatory T-cell molecule (Class-I MHC-restricted T-cell-associated molecule) (CD antigen CD355),Cell membrane,"mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;activated CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta memory T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;mature NK T cell;type I NK T cell;mucosal invariant T cell;gamma-delta T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;mature T cell;intraepithelial lymphocyte;CD16-negative, CD56-bright natural killer cell, human",CADM
CSF2,,,,no,0.024,,272,0,,ENSG00000164400,Granulocyte-macrophage colony-stimulating factor (GM-CSF) (Colony-stimulating factor) (CSF) (Molgramostin) (Sargramostim),Secreted,"endothelial cell of umbilical vein;T-helper 1 cell;activated CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;type I NK T cell;group 3 innate lymphoid cell",IL4
CSK,,,,no,5.215,6.292,59731,73517,0.271,ENSG00000103653,Tyrosine-protein kinase CSK,Cytoplasm,"CD141-positive myeloid dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;B-1a B cell;B-1b B cell;germinal center B cell;non-classical monocyte;CD14-low, CD16-positive monocyte;DN4 thymocyte;B cell;group 2 innate lymphoid cell",
CST7,,,,no,0.102,0.229,1170,2678,1.166,ENSG00000077984,Cystatin-F (Cystatin-7) (Cystatin-like metastasis-associated protein) (CMAP) (Leukocystatin),Secreted,"hematopoietic cell;leukocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;immature NK T cell;mature alpha-beta T cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;activated CD8-positive, alpha-beta T cell, human;CD8-positive, alpha-beta cytokine secreting effector T cell;CD8-positive, alpha-beta memory T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell;effector CD8-positive, alpha-beta T cell;mature NK T cell;mucosal invariant T cell;gamma-delta T cell;mature gamma-delta T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;mature T cell;exhausted T cell;double negative T regulatory cell;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;ILC1, human",
CX3CR1,,,,no,0.267,0.524,3061,6118,0.97,ENSG00000168329,CX3C chemokine receptor 1 (C-X3-C CKR-1) (CX3CR1) (Beta chemokine receptor-like 1) (CMK-BRL-1) (CMK-BRL1) (Fractalkine receptor) (G-protein coupled receptor 13) (V28),Cell membrane,"macrophage;tissue-resident macrophage;central nervous system macrophage;microglial cell;leukocyte;monocyte;non-classical monocyte;mononuclear cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;activated CD8-positive, alpha-beta T cell, human;gamma-delta T cell;mature gamma-delta T cell;innate lymphoid cell;natural killer cell;CD16-positive, CD56-dim natural killer cell, human",CX3C
CXCR4,,,,no,0.9,4.239,10310,49526,2.235,ENSG00000121966,C-X-C chemokine receptor type 4 (CXC-R4) (CXCR-4) (FB22) (Fusin) (HM89) (LCR1) (Leukocyte-derived seven transmembrane domain receptor) (LESTR) (Lipopolysaccharide-associated protein 3) (LAP-3) (LPS-associated protein 3) (NPYRL) (Stromal cell-derived factor 1 receptor) (SDF-1 receptor) (CD antigen CD184),Cell membrane,"mononuclear phagocyte;hematopoietic cell;leukocyte;mature conventional dendritic cell;liver dendritic cell;mature B cell;memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;naive B cell;follicular B cell;mononuclear cell;lymphocyte;CD4-positive helper T cell;T-helper 1 cell;effector CD4-positive, alpha-beta T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;type I NK T cell;DN3 thymocyte;B cell;immature B cell;precursor B cell;immature natural killer cell;DN1 thymic pro-T cell",CXCL;MIF
DAZAP2,,,,no,11.839,8.52,135595,99559,-0.475,ENSG00000183283,DAZ-associated protein 2 (Deleted in azoospermia-associated protein 2) (Proline-rich transcript in brain protein),Cytoplasm,"T-helper 2 cell;group 2 innate lymphoid cell, human",
DDX3X,,,,no,22.671,16.399,259649,191621,-0.467,ENSG00000215301,ATP-dependent RNA helicase DDX3X,Cell membrane,immature natural killer cell,
DISC1,,,,no,0.513,0.854,5876,9984,0.736,ENSG00000162946,Disrupted in schizophrenia 1 protein,Cytoplasm,macrophage;tissue-resident macrophage;central nervous system macrophage;mature microglial cell;immature innate lymphoid cell;neuronal receptor cell;photoreceptor cell;eye photoreceptor cell;retinal rod cell,
DLEU2,,,,no,3.734,3.921,42764,45816,0.071,ENSG00000231607,,,Kupffer cell;immature innate lymphoid cell;brown preadipocyte,
DLL1,,,,no,2.779,1.695,31826,19811,-0.713,ENSG00000198719,Delta-like protein 1 (Drosophila Delta homolog 1) (Delta1) (H-Delta-1),Apical cell membrane,small intestine goblet cell;group 3 innate lymphoid cell,NOTCH
DMXL2,,,,no,4.26,5.239,48790,61219,0.298,ENSG00000104093,DmX-like protein 2 (Rabconnectin-3),Cytoplasmic vesicle,Kupffer cell;immature innate lymphoid cell,
DPYD,,,,no,4.382,5.826,50186,68071,0.411,ENSG00000188641,Dihydropyrimidine dehydrogenase [NADP(+)] (DHPDHase) (DPD),Cytoplasm,hepatoblast;cholangiocyte;hepatocyte;periportal region hepatocyte;centrilobular region hepatocyte;Kupffer cell;immature innate lymphoid cell;oligodendrocyte;preadipocyte;brown preadipocyte;mesothelial fibroblast,
DUSP6,,,,no,2.861,2.805,32772,32778,-0.029,ENSG00000139318,Dual specificity protein phosphatase 6,Cytoplasm,classical monocyte;monocyte;group 2 innate lymphoid cell,
EOMES,,,,no,0.096,0.087,1101,1016,-0.145,ENSG00000163508,Eomesodermin homolog (T-box brain protein 2) (T-brain-2) (TBR-2),Nucleus,"CD8-positive, alpha-beta memory T cell;type I NK T cell;mucosal invariant T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;neuronal brush cell",
ETS1,,,,no,1.926,1.752,22061,20472,-0.137,ENSG00000134954,Protein C-ets-1 (p54),Nucleus,"prostate gland microvascular endothelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;surface ectodermal cell;CD4-positive, CD25-positive, alpha-beta regulatory T cell;naive regulatory T cell;memory regulatory T cell;activated CD4-positive, alpha-beta T cell, human;effector memory CD4-positive, alpha-beta T cell;effector CD4-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;naive thymus-derived CD8-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell, human;CD8-positive, alpha-beta cytokine secreting effector T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;mature NK T cell;type I NK T cell;regulatory T cell;naive T cell;DN3 thymocyte;DN4 thymocyte;immature natural killer cell;DN1 thymic pro-T cell",
FASLG,,,,no,0.121,0.134,1381,1565,0.152,ENSG00000117560,Tumor necrosis factor ligand superfamily member 6 (Apoptosis antigen ligand) (APTL) (CD95 ligand) (CD95-L) (Fas antigen ligand) (Fas ligand) (FasL) (CD antigen CD178),Cell membrane,"activated CD8-positive, alpha-beta T cell;gamma-delta T cell;intraepithelial lymphocyte;CD16-negative, CD56-bright natural killer cell, human",
FCGR3A,,,,no,0.961,1.066,11012,12454,0.149,ENSG00000203747,Low affinity immunoglobulin gamma Fc region receptor III-A (IgG Fc receptor III-A) (CD16-II) (CD16a antigen) (Fc-gamma RIII-alpha) (Fc-gamma RIII) (Fc-gamma RIIIa) (FcRIII) (FcRIIIa) (FcgammaRIIIA) (FcR-10) (IgG Fc receptor III-2) (CD antigen CD16a),Cell membrane,"macrophage;inflammatory macrophage;alveolar macrophage;microglial cell;lung macrophage;hematopoietic cell;leukocyte;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive, CD16-positive monocyte;mononuclear cell;alpha-beta T cell;mature alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;mature NK T cell;mucosal invariant T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;mature T cell;innate lymphoid cell;natural killer cell;CD16-positive, CD56-dim natural killer cell, human;peripheral blood mononuclear cell;myeloid cell",
FGF23,,,,no,0.02,,227,0,,ENSG00000118972,Fibroblast growth factor 23 (FGF-23) (Phosphatonin) (Tumor-derived hypophosphatemia-inducing factor),Secreted,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;leukocyte;myeloid leukocyte;monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;CD8-positive, alpha-beta T cell;mature NK T cell;gamma-delta T cell;mature gamma-delta T cell;mature T cell;B cell;innate lymphoid cell;natural killer cell;myeloid cell",FGF
FGFBP2,,,,no,0.091,0.085,1038,997,-0.087,ENSG00000137441,Fibroblast growth factor-binding protein 2 (FGF-BP2) (FGF-binding protein 2) (FGFBP-2) (37 kDa killer-specific secretory protein) (Ksp37) (HBp17-related protein) (HBp17-RP),Secreted,"hematopoietic cell;leukocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;activated CD8-positive, alpha-beta T cell, human;CD8-positive, alpha-beta cytokine secreting effector T cell;CD8-positive, alpha-beta memory T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell;effector CD8-positive, alpha-beta T cell;mature NK T cell;mucosal invariant T cell;gamma-delta T cell;mature gamma-delta T cell;mature T cell;memory T cell;double negative T regulatory cell;innate lymphoid cell;natural killer cell;CD16-positive, CD56-dim natural killer cell, human;ILC1, human",
FGR,,,,no,0.67,0.773,7671,9035,0.207,ENSG00000000938,Tyrosine-protein kinase Fgr,Cell membrane,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;granulocyte;neutrophil;leukocyte;dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;mononuclear cell;decidual natural killer cell, human;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;peripheral blood mononuclear cell;myeloid cell;promonocyte",
FLI1,,,,no,1.253,1.669,14349,19496,0.413,ENSG00000151702,Friend leukemia integration 1 transcription factor (Proto-oncogene Fli-1) (Transcription factor ERGB),Nucleus,cardiac endothelial cell;late pro-B cell;immature innate lymphoid cell,
FLT3LG,,,,no,0.83,1.186,9506,13855,0.515,ENSG00000090554,Fms-related tyrosine kinase 3 ligand (Flt3 ligand) (Flt3L) (SL cytokine),Secreted,"leukocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;CD4-positive, alpha-beta T cell;CD4-positive helper T cell;T-helper 1 cell;T-helper 22 cell;T follicular helper cell;naive thymus-derived CD4-positive, alpha-beta T cell;activated CD4-positive, alpha-beta T cell, human;CD4-positive, alpha-beta memory T cell;CD4-positive, alpha-beta memory T cell, CD45RO-positive;central memory CD4-positive, alpha-beta T cell;effector memory CD4-positive, alpha-beta T cell;CD8-positive, alpha-beta T cell;naive thymus-derived CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta memory T cell;central memory CD8-positive, alpha-beta T cell;mucosal invariant T cell;mature T cell;memory T cell;regulatory T cell;naive T cell;exhausted T cell;group 2 innate lymphoid cell",
FMN1,,,,no,3.485,3.609,39912,42174,0.051,ENSG00000248905,Formin-1 (Limb deformity protein homolog),Nucleus,Kupffer cell;melanocyte;melanocyte of skin;immature innate lymphoid cell;bipolar neuron;retinal bipolar neuron;neuronal receptor cell;photoreceptor cell;eye photoreceptor cell;retinal cone cell;retinal rod cell,
FUT7,,,,no,0.046,0.036,527,424,-0.343,ENSG00000180549,"Alpha-(1,3)-fucosyltransferase 7",Golgi apparatus,"CD4-positive helper T cell;CD16-negative, CD56-bright natural killer cell, human",
