gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
IL17RB,,,,no,2.177,2.506,24935,29282,0.203,ENSG00000056736,Interleukin-17 receptor B (IL-17 receptor B) (IL-17RB) (Cytokine receptor-like 4) (IL-17 receptor homolog 1) (IL-17Rh1) (IL17Rh1) (Interleukin-17B receptor) (IL-17B receptor),Secreted,brush cell;intestinal tuft cell;tuft cell of colon,IL17
IL18,,,,no,1.034,1.329,11844,15524,0.361,ENSG00000150782,Interleukin-18 (IL-18) (Iboctadekin) (Interferon gamma-inducing factor) (IFN-gamma-inducing factor) (Interleukin-1 gamma) (IL-1 gamma),Cytoplasm,kidney collecting duct intercalated cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;corneal epithelial cell;conjunctival epithelial cell,IL1
IL18R1,,,,no,0.512,0.345,5860,4034,-0.568,ENSG00000115604,Interleukin-18 receptor 1 (IL-18R-1) (IL-18R1),Membrane,granulocyte;neutrophil;mast cell;group 3 innate lymphoid cell,IL1
IL18RAP,,,,no,0.074,0.051,848,594,-0.543,ENSG00000115607,Interleukin-18 receptor accessory protein (IL-18 receptor accessory protein) (IL-18RAcP),Cell membrane,"mucosal invariant T cell;gamma-delta T cell;mature gamma-delta T cell;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human",IL1
IL19,,,,no,0.026,,295,0,,ENSG00000142224,Interleukin-19 (IL-19) (Melanoma differentiation-associated protein-like protein) (NG.1),Secreted,,IL10
IL1A,,,,no,0.063,0.024,726,276,-1.424,ENSG00000115008,Interleukin-1 alpha (IL-1 alpha) (Hematopoietin-1),Nucleus,,IL1
IL1B,,,,no,0.2,0.231,2296,2697,0.203,ENSG00000125538,Interleukin-1 beta (IL-1 beta) (Catabolin),Cytoplasm,"brush cell of bronchus;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;colon macrophage;mononuclear phagocyte;CD14-positive, CD16-negative classical monocyte;dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;myeloid leukocyte;monocyte;CD14-positive monocyte;intermediate monocyte;myeloid cell;hematopoietic multipotent progenitor cell",IL1
IL1F10,,,,no,0.017,,191,0,,ENSG00000136697,Interleukin-1 family member 10 (IL-1F10) (Family of interleukin 1-theta) (FIL1 theta) (Interleukin-1 HY2) (IL-1HY2) (Interleukin-1 theta) (IL-1 theta) (Interleukin-38) (IL-38),Cytoplasm,,IL1
IL1R1,,,,no,14.547,9.401,166602,109852,-0.63,ENSG00000115594,Interleukin-1 receptor type 1 (IL-1R-1) (IL-1RT-1) (IL-1RT1),Membrane,retinal blood vessel endothelial cell;fibroblast;alveolar type 2 fibroblast cell;fibroblast of mammary gland;fibroblast of breast;mesothelial fibroblast,IL1
IL1RAP,,,,no,1.317,1.31,15079,15312,-0.007,ENSG00000196083,Interleukin-1 receptor accessory protein (IL-1 receptor accessory protein) (IL-1RAcP),Secreted,cholangiocyte;hepatocyte,IL1
IL1RL1,,,,no,1.634,0.204,18718,2389,-2.999,ENSG00000115602,Interleukin-1 receptor-like 1,Secreted,vasa recta ascending limb cell;glomerular capillary endothelial cell;capillary endothelial cell;fenestrated cell;glomerular endothelial cell;basophil;eosinophil;mast cell;mucosal type mast cell;group 2 innate lymphoid cell;fibroblast of breast,IL1
IL1RL2,,,,no,0.292,0.118,3348,1375,-1.313,ENSG00000115598,Interleukin-1 receptor-like 2,Membrane,,IL1
IL2,,,,no,0.039,,442,0,,ENSG00000109471,Interleukin-2 (IL-2) (T-cell growth factor) (TCGF) (Aldesleukin),Secreted,"T cell;CD4-positive helper T cell;T-helper 1 cell;activated CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;type I NK T cell",IL2
IL20,,,,no,0.046,,525,0,,ENSG00000162891,Interleukin-20 (IL-20) (Cytokine Zcyto10),Secreted,stem cell of epidermis;myoepithelial cell;myoepithelial cell of mammary gland,IL10
IL21,,,,no,0.057,0.009,652,101,-2.719,ENSG00000138684,Interleukin-21 (IL-21) (Za11),Secreted,"activated CD4-positive, alpha-beta T cell",IL2
IL21R,,,,no,0.041,0.11,473,1287,1.415,ENSG00000103522,Interleukin-21 receptor (IL-21 receptor) (IL-21R) (Novel interleukin receptor) (CD antigen CD360),Membrane,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",IL2
IL22,,,,no,0.072,0.01,819,118,-2.824,ENSG00000127318,Interleukin-22 (IL-22) (Cytokine Zcyto18) (IL-10-related T-cell-derived-inducible factor) (IL-TIF),Secreted,CD4-positive helper T cell;T-helper 1 cell;type I NK T cell,IL10
IL22RA1,,,,no,11.607,17.204,132936,201028,0.568,ENSG00000142677,Interleukin-22 receptor subunit alpha-1 (IL-22 receptor subunit alpha-1) (IL-22R-alpha-1) (IL-22RA1) (Cytokine receptor class-II member 9) (Cytokine receptor family 2 member 9) (CRF2-9) (ZcytoR11),Cell membrane,,IL10
IL23A,,,,no,0.059,0.06,674,699,0.024,ENSG00000110944,Interleukin-23 subunit alpha (IL-23 subunit alpha) (IL-23-A) (Interleukin-23 subunit p19) (IL-23p19),Secreted,T-helper 1 cell,IL12
IL23R,,,,no,0.066,0.027,751,321,-1.255,ENSG00000162594,Interleukin-23 receptor (IL-23 receptor) (IL-23R),Cell membrane,mucosal invariant T cell;group 3 innate lymphoid cell,IL12
IL24,,,,no,0.088,0.019,1003,225,-2.185,ENSG00000162892,Interleukin-24 (IL-24) (Melanoma differentiation-associated gene 7 protein) (MDA-7) (Suppression of tumorigenicity 16 protein),Secreted,myoepithelial cell;myoepithelial cell of mammary gland;vascular associated smooth muscle cell;mural cell,IL10
IL25,,,,no,0.028,,326,0,,ENSG00000166090,Interleukin-25 (IL-25) (Interleukin-17E) (IL-17E),Secreted,,IL17
IL26,,,,no,0.084,0.014,958,164,-2.575,ENSG00000111536,Interleukin-26 (IL-26) (Protein AK155),Secreted,,IL10
IL2RA,,,,no,0.192,0.035,2201,405,-2.471,ENSG00000134460,Interleukin-2 receptor subunit alpha (IL-2 receptor subunit alpha) (IL-2-RA) (IL-2R subunit alpha) (IL2-RA) (TAC antigen) (p55) (CD antigen CD25),Membrane,"T cell;mature alpha-beta T cell;CD4-positive, alpha-beta T cell;CD4-positive helper T cell;T-helper 17 cell;CD4-positive, CD25-positive, alpha-beta regulatory T cell;naive regulatory T cell;memory regulatory T cell;activated CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;mature NK T cell;type I NK T cell;mature T cell;regulatory T cell;exhausted T cell;group 2 innate lymphoid cell",IL2
IL2RB,,,,no,0.076,0.19,868,2215,1.323,ENSG00000100385,Interleukin-2 receptor subunit beta (IL-2 receptor subunit beta) (IL-2R subunit beta) (IL-2RB) (High affinity IL-2 receptor subunit beta) (Interleukin-15 receptor subunit beta) (p70-75) (p75) (CD antigen CD122),Cell membrane,"leukocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;mature NK T cell;type I NK T cell;mucosal invariant T cell;gamma-delta T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;mature T cell;regulatory T cell;intraepithelial lymphocyte;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;ILC1, human;group 3 innate lymphoid cell",IL2
IL2RG,,,,no,0.277,0.597,3171,6978,1.109,ENSG00000147168,Cytokine receptor common subunit gamma (Interleukin-2 receptor subunit gamma) (IL-2 receptor subunit gamma) (IL-2R subunit gamma) (IL-2RG) (gammaC) (p64) (CD antigen CD132),Cell membrane,"hematopoietic cell;leukocyte;mononuclear cell;lymphocyte;T-helper 17 cell;effector memory CD4-positive, alpha-beta T cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta cytotoxic T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;effector CD8-positive, alpha-beta T cell;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;mucosal invariant T cell;exhausted T cell;intraepithelial lymphocyte;double negative thymocyte;innate lymphoid cell;natural killer cell;immature natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;group 2 innate lymphoid cell, human;group 3 innate lymphoid cell;hematopoietic multipotent progenitor cell;early T lineage precursor",IL2
IL3,,,,no,0.025,,281,0,,ENSG00000164399,Interleukin-3 (IL-3) (Hematopoietic growth factor) (Mast cell growth factor) (MCGF) (Multipotential colony-stimulating factor) (P-cell-stimulating factor),Secreted,,IL4
IL31,,,,no,0.046,0.009,523,100,-2.416,ENSG00000204671,Interleukin-31 (IL-31),Secreted,,IL6
IL33,,,,no,0.752,0.681,8609,7961,-0.142,ENSG00000137033,Interleukin-33 (IL-33) (Interleukin-1 family member 11) (IL-1F11) (Nuclear factor from high endothelial venules) (NF-HEV),Nucleus,respiratory basal cell;basal cell of epithelium of trachea;retinal blood vessel endothelial cell;lung microvascular endothelial cell;lung endothelial cell;club cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of uterus;endocardial cell;follicular dendritic cell,IL1
IL37,,,,no,0.023,,268,0,,ENSG00000125571,Interleukin-37 (IL-37) (FIL1 zeta) (IL-1X) (Interleukin-1 family member 7) (IL-1F7) (Interleukin-1 homolog 4) (IL-1H) (IL-1H4) (Interleukin-1 zeta) (IL-1 zeta) (Interleukin-1-related protein) (IL-1RP1),Cytoplasm,brush cell of trachebronchial tree;brush cell of bronchus,IL1
IL3RA,,,,no,0.876,1.149,10030,13420,0.391,ENSG00000185291,Interleukin-3 receptor subunit alpha (IL-3 receptor subunit alpha) (IL-3R subunit alpha) (IL-3R-alpha) (IL-3RA) (CD antigen CD123),Membrane,"prostate gland microvascular endothelial cell;gut endothelial cell;granulocyte;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;common dendritic progenitor",IL4
IL4,,,,no,0.034,0.012,389,137,-1.534,ENSG00000113520,Interleukin-4 (IL-4) (B-cell stimulatory factor 1) (BSF-1) (Binetrakin) (Lymphocyte stimulatory factor 1) (Pitrakinra),Secreted,basophil,IL2;IL4
IL4R,,,,no,4.058,3.708,46475,43324,-0.13,ENSG00000077238,Interleukin-4 receptor subunit alpha (IL-4 receptor subunit alpha) (IL-4R subunit alpha) (IL-4R-alpha) (IL-4RA) (CD antigen CD124),Cell membrane,IgG-negative class switched memory B cell;naive B cell;T cell,IL2;IL4
IL5,,,,no,0.046,,532,0,,ENSG00000113525,Interleukin-5 (IL-5) (B-cell differentiation factor I) (Eosinophil differentiation factor) (T-cell replacing factor) (TRF),Secreted,"activated CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell",IL4
IL5RA,,,,no,0.136,0.042,1552,491,-1.689,ENSG00000091181,Interleukin-5 receptor subunit alpha (IL-5 receptor subunit alpha) (IL-5R subunit alpha) (IL-5R-alpha) (IL-5RA) (CDw125) (CD antigen CD125),Membrane,granulocyte;basophil;eosinophil;mast cell;promyelocyte;basophil mast progenitor cell;granulocytopoietic cell,IL4
IL6,,,,no,0.419,0.217,4797,2534,-0.95,ENSG00000136244,Interleukin-6 (IL-6) (B-cell stimulatory factor 2) (BSF-2) (CTL differentiation factor) (CDF) (Hybridoma growth factor) (Interferon beta-2) (IFN-beta-2),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;prostate gland microvascular endothelial cell;endothelial cell;endothelial cell of vascular tree;vascular associated smooth muscle cell;smooth muscle cell of prostate;myeloid cell;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast;mural cell,IL6
IL6R,,,,no,2.653,2.937,30386,34319,0.147,ENSG00000160712,Interleukin-6 receptor subunit alpha (IL-6 receptor subunit alpha) (IL-6R subunit alpha) (IL-6R-alpha) (IL-6RA) (IL-6R 1) (Membrane glycoprotein 80) (gp80) (CD antigen CD126),Secreted,,IL6
IL6ST,,,,no,29.643,22.846,339503,266946,-0.376,ENSG00000134352,Interleukin-6 receptor subunit beta (IL-6 receptor subunit beta) (IL-6R subunit beta) (IL-6R-beta) (IL-6RB) (CDw130) (Interleukin-6 signal transducer) (Membrane glycoprotein 130) (gp130) (Oncostatin-M receptor subunit alpha) (CD antigen CD130),Secreted,skeletal muscle satellite stem cell;intrahepatic cholangiocyte;vasa recta ascending limb cell;retinal blood vessel endothelial cell;glomerular capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;type B pancreatic cell;fenestrated cell;glomerular endothelial cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;surface ectodermal cell;skeletal muscle satellite cell;connective tissue cell;fibroblast;fibroblast of lung,IL6;IL12;LIFR;OSM
IL7,,,,no,0.877,0.301,10043,3519,-1.542,ENSG00000104432,Interleukin-7 (IL-7),Secreted,neuroendocrine cell;chromaffin cell,IL2
IL9,,,,no,0.026,,294,0,,ENSG00000145839,Interleukin-9 (IL-9) (Cytokine P40) (T-cell growth factor P40),Secreted,"activated CD8-positive, alpha-beta T cell;type I NK T cell",IL2
IL9R,,,,no,0.051,0.047,583,549,-0.116,ENSG00000124334,Interleukin-9 receptor (IL-9 receptor) (IL-9R) (CD antigen CD129),Cell membrane,"CD8-positive, alpha-beta memory T cell;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell;group 2 innate lymphoid cell",IL2
TGFB1,,,,no,0.496,0.604,5679,7058,0.285,ENSG00000105329,Transforming growth factor beta-1 proprotein,Secreted,"extravillous trophoblast;platelet;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta cytotoxic T cell;mucosal invariant T cell;CD16-positive, CD56-dim natural killer cell, human;megakaryocyte;osteoblast",TGFb
TGFB2,,,,no,2.892,3.27,33127,38214,0.177,ENSG00000092969,Transforming growth factor beta-2 proprotein (Cetermin) (Glioblastoma-derived T-cell suppressor factor) (G-TSF),Secreted,type I pneumocyte,TGFb
TGFB3,,,,no,9.565,4.734,109550,55314,-1.015,ENSG00000119699,Transforming growth factor beta-3 proprotein,Secreted,,TGFb
TGFBR1,,,,no,7.479,7.001,85658,81804,-0.095,ENSG00000106799,TGF-beta receptor type-1 (TGFR-1),Cell membrane,kidney collecting duct principal cell;renal principal cell;microglial cell;mature microglial cell,TGFb;GDF;MSTN
TGFBR2,,,,no,19.206,21.814,219971,254896,0.184,ENSG00000163513,TGF-beta receptor type-2 (TGFR-2),Cell membrane,retinal blood vessel endothelial cell;kidney capillary endothelial cell;glomerular capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;surface ectodermal cell,TGFb;GDF
TNF,,,,no,0.21,0.071,2409,827,-1.571,ENSG00000232810,Tumor necrosis factor (Cachectin) (TNF-alpha) (Tumor necrosis factor ligand superfamily member 2) (TNF-a),Cell membrane,"T cell;CD4-positive helper T cell;T-helper 1 cell;T-helper 17 cell;activated CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;mucosal invariant T cell;group 3 innate lymphoid cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human",TNF
TNFRSF10B,,,,no,8.196,8.887,93867,103842,0.117,ENSG00000120889,Tumor necrosis factor receptor superfamily member 10B (Death receptor 5) (TNF-related apoptosis-inducing ligand receptor 2) (TRAIL receptor 2) (TRAIL-R2) (CD antigen CD262),Membrane,,TRAIL
TNFRSF1A,,,,no,6.2,5.286,71006,61761,-0.23,ENSG00000067182,Tumor necrosis factor receptor superfamily member 1A (Tumor necrosis factor receptor 1) (TNF-R1) (Tumor necrosis factor receptor type I) (TNF-RI) (TNFR-I) (p55) (p60) (CD antigen CD120a),Cell membrane,mesothelial cell of pleura;follicular dendritic cell,TNF;LT
TNFRSF1B,,,,no,1.255,1.892,14372,22107,0.592,ENSG00000028137,Tumor necrosis factor receptor superfamily member 1B (Tumor necrosis factor receptor 2) (TNF-R2) (Tumor necrosis factor receptor type II) (TNF-RII) (TNFR-II) (p75) (p80 TNF-alpha receptor) (CD antigen CD120b) (Etanercept),Secreted,"phagocyte;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;leukocyte;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;peripheral blood mononuclear cell;myeloid cell",TNF;LT
TNFSF10,,,,no,3.339,5.115,38244,59772,0.615,ENSG00000121858,Tumor necrosis factor ligand superfamily member 10 (Apo-2 ligand) (Apo-2L) (TNF-related apoptosis-inducing ligand) (Protein TRAIL) (CD antigen CD253),Cell membrane,epithelial cell;glomerular capillary endothelial cell;lung endothelial cell;goblet cell;respiratory goblet cell;bronchial goblet cell;tracheal goblet cell;club cell;endothelial cell;endothelial cell of vascular tree;mast cell,TRAIL
TSLP,,,,no,0.21,0.181,2404,2113,-0.215,ENSG00000145777,Thymic stromal lymphopoietin,Secreted,stem cell;basal cell;respiratory basal cell;basal cell of epithelium of bronchus;brush cell of trachebronchial tree;brush cell of bronchus;basal cell of prostate epithelium;basal epithelial cell of tracheobronchial tree,IL2
XCL2,,,,no,0.046,0.043,532,499,-0.121,ENSG00000143185,Cytokine SCM-1 beta (C motif chemokine 2) (XC chemokine ligand 2),Secreted,"lymphocyte;CD8-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell, human;CD8-positive, alpha-beta memory T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;mature NK T cell;type I NK T cell;gamma-delta T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;intraepithelial lymphocyte;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;ILC1, human;group 2 innate lymphoid cell;group 2 innate lymphoid cell, human;group 3 innate lymphoid cell",XCR
XCR1,,,,no,0.018,0.01,203,116,-0.836,ENSG00000173578,Chemokine XC receptor 1 (G-protein coupled receptor 5) (Lymphotactin receptor) (XC chemokine receptor 1),Cell membrane,"CD141-positive myeloid dendritic cell;dendritic cell, human",XCR
