gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
CAMP,,,,no,0.04,,459,0,,ENSG00000164047,Cathelicidin antimicrobial peptide (18 kDa cationic antimicrobial protein) (CAP-18) (hCAP-18),Secreted,acinar cell;acinar cell of salivary gland;brush cell;hematopoietic cell;blood cell;granulocyte;neutrophil;immature neutrophil;leukocyte;myeloid leukocyte;myeloid cell;promyelocyte;myelocyte;myeloid lineage restricted progenitor cell;granulocytopoietic cell,
CARD8,,,,no,3.012,3.645,34500,42586,0.275,ENSG00000105483,Caspase recruitment domain-containing protein 8,Cytoplasm,,
CARD9,,,,no,0.081,0.202,932,2362,1.313,ENSG00000187796,Caspase recruitment domain-containing protein 9 (hCARD9),Cytoplasm,,
CASP1,,,,no,1.174,2.209,13447,25806,0.912,ENSG00000137752,Caspase-1 (CASP-1),Cytoplasm,"classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;leukocyte;professional antigen presenting cell;dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;dendritic cell, human;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;peripheral blood mononuclear cell;myeloid cell;transit amplifying cell of small intestine",
CASP10,,,,no,1.886,2.387,21601,27893,0.34,ENSG00000003400,Caspase-10 (CASP-10),,,
CASP8,,,,no,2.154,2.786,24664,32555,0.372,ENSG00000064012,Caspase-8 (CASP-8),Cytoplasm,"memory regulatory T cell;CD8-positive, alpha-beta cytokine secreting effector T cell",
CASR,,,,no,4.038,3.884,46248,45379,-0.056,ENSG00000036828,Extracellular calcium-sensing receptor (CaR) (CaSR) (hCasR) (Parathyroid cell calcium-sensing receptor 1) (PCaR1),Cell membrane,pancreatic D cell;kidney distal convoluted tubule epithelial cell;kidney loop of Henle ascending limb epithelial cell;kidney loop of Henle thick ascending limb epithelial cell;kidney loop of Henle medullary thick ascending limb epithelial cell;kidney loop of Henle cortical thick ascending limb epithelial cell;kidney epithelial cell;kidney cortex tubule cell;epithelial cell of nephron;kidney loop of Henle epithelial cell;kidney cell,
CBLB,,,,no,2.722,3.109,31172,36323,0.192,ENSG00000114423,E3 ubiquitin-protein ligase CBL-B,Cytoplasm,pigmented epithelial cell;podocyte;muscle precursor cell;cardiac muscle myoblast;alveolar type 2 fibroblast cell;preadipocyte;brown preadipocyte;fibro/adipogenic progenitor cell,
CCL17,,,,no,0.019,0.015,213,173,-0.329,ENSG00000102970,C-C motif chemokine 17 (CC chemokine TARC) (Small-inducible cytokine A17) (Thymus and activation-regulated chemokine),Secreted,"mononuclear phagocyte;myeloid dendritic cell, human",CCL
CCL22,,,,no,0.037,0.014,420,163,-1.394,ENSG00000102962,C-C motif chemokine 22 (CC chemokine STCP-1) (MDC(1-69)) (Macrophage-derived chemokine) (Small-inducible cytokine A22) (Stimulated T-cell chemotactic protein 1),Secreted,"Langerhans cell;myeloid dendritic cell, human;mature conventional dendritic cell;type I NK T cell",CCL
CD14,,,,no,6.434,7.258,73687,84803,0.174,ENSG00000170458,Monocyte differentiation antigen CD14 (Myeloid cell-specific leucine-rich glycoprotein) (CD antigen CD14),Cell membrane,"acinar cell of salivary gland;phagocyte;macrophage;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;microglial cell;kidney resident macrophage;colon macrophage;Hofbauer cell;classical monocyte;CD14-positive, CD16-negative classical monocyte;blood cell;granulocyte;dendritic cell, human;myeloid leukocyte;monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;myeloid cell;salivary gland cell",
CD209,,,,no,0.654,0.521,7485,6084,-0.328,ENSG00000090659,CD209 antigen (C-type lectin domain family 4 member L) (Dendritic cell-specific ICAM-3-grabbing non-integrin 1) (DC-SIGN) (DC-SIGN1) (CD antigen CD209),Secreted,blood vessel endothelial cell;endothelial cell of lymphatic vessel;mononuclear phagocyte,CEACAM;ICAM
CD40,,,,no,2.268,3.815,25980,44572,0.75,ENSG00000101017,Tumor necrosis factor receptor superfamily member 5 (B-cell surface antigen CD40) (Bp50) (CD40L receptor) (CDw40) (CD antigen CD40),Secreted,"medullary thymic epithelial cell;dendritic cell;myeloid dendritic cell, human;memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;B-1a B cell;germinal center B cell",CD40
CD80,,,,no,0.065,0.083,745,970,0.352,ENSG00000121594,T-lymphocyte activation antigen CD80 (Activation B7-1 antigen) (BB1) (CTLA-4 counter-receptor B7.1) (B7) (CD antigen CD80),Membrane,,CD80
CD86,,,,no,0.418,0.591,4791,6904,0.498,ENSG00000114013,T-lymphocyte activation antigen CD86 (Activation B7-2 antigen) (B70) (BU63) (CTLA-4 counter-receptor B7.2) (FUN-1) (CD antigen CD86),Cell membrane,"phagocyte;macrophage;inflammatory macrophage;tissue-resident macrophage;colon macrophage;mononuclear phagocyte;professional antigen presenting cell;dendritic cell;conventional dendritic cell;Langerhans cell;myeloid dendritic cell;myeloid dendritic cell, human;CD1c-positive myeloid dendritic cell;myeloid leukocyte;myeloid cell",CD86
CGAS,,,,no,0.878,0.977,10052,11421,0.155,ENSG00000164430,Cyclic GMP-AMP synthase (cGAMP synthase) (cGAS) (h-cGAS),Nucleus,,
CHUK,,,,no,5.004,3.988,57308,46599,-0.327,ENSG00000213341,Inhibitor of nuclear factor kappa-B kinase subunit alpha (I-kappa-B kinase alpha) (IKK-A) (IKK-alpha) (IkBKA) (IkappaB kinase),Cytoplasm,,
CLEC4D,,,,no,0.09,0.039,1026,459,-1.189,ENSG00000166527,C-type lectin domain family 4 member D (C-type lectin superfamily member 8) (C-type lectin-like receptor 6) (CLEC-6) (Dendritic cell-associated C-type lectin 3) (DC-associated C-type lectin 3) (Dectin-3) (CD antigen CD368),Cell membrane,,
CLEC4M,,,,no,0.127,0.112,1457,1306,-0.187,ENSG00000104938,C-type lectin domain family 4 member M (CD209 antigen-like protein 1) (DC-SIGN-related protein) (DC-SIGNR) (Dendritic cell-specific ICAM-3-grabbing non-integrin 2) (DC-SIGN2) (Liver/lymph node-specific ICAM-3-grabbing non-integrin) (L-SIGN) (CD antigen CD299),Secreted,Sertoli cell;mesothelial cell;endothelial cell of lymphatic vessel;ovarian surface epithelial cell,
CLEC6A,,,,no,0.041,0.027,474,318,-0.605,ENSG00000205846,C-type lectin domain family 6 member A (C-type lectin superfamily member 10) (Dendritic cell-associated C-type lectin 2) (DC-associated C-type lectin 2) (Dectin-2),Cell membrane,,
CLEC7A,,,,no,0.686,0.97,7851,11339,0.501,ENSG00000172243,C-type lectin domain family 7 member A (Beta-glucan receptor) (C-type lectin superfamily member 12) (Dendritic cell-associated C-type lectin 1) (DC-associated C-type lectin 1) (Dectin-1) (CD antigen CD369),Cell membrane,"phagocyte;macrophage;alveolar macrophage;colon macrophage;mononuclear phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;basophil;neutrophil;leukocyte;professional antigen presenting cell;dendritic cell;plasmacytoid dendritic cell;CD141-positive myeloid dendritic cell;conventional dendritic cell;CD1c-positive myeloid dendritic cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;peripheral blood mononuclear cell;myeloid cell",
CTSK,,,,no,1.741,2.075,19938,24250,0.254,ENSG00000143387,Cathepsin K,Lysosome,endosteal cell;osteoclast;preosteoblast;decidual cell;connective tissue cell;fibroblast;keratocyte;reticular cell;fibroblast of mammary gland;skin fibroblast;fibroblast of breast;myofibroblast cell;stromal cell;tendon cell;adventitial cell;inflammatory cell,
CXCL10,,,,no,0.14,0.225,1603,2627,0.684,ENSG00000169245,C-X-C motif chemokine 10 (10 kDa interferon gamma-induced protein) (Gamma-IP10) (IP-10) (Small-inducible cytokine B10),Secreted,medullary thymic epithelial cell;early T lineage precursor,CXCL
CXCL11,,,,no,0.377,0.468,4316,5463,0.311,ENSG00000169248,C-X-C motif chemokine 11 (Beta-R1) (H174) (Interferon gamma-inducible protein 9) (IP-9) (Interferon-inducible T-cell alpha chemoattractant) (I-TAC) (Small-inducible cytokine B11),Secreted,medullary thymic epithelial cell,CXCL
CXCL2,,,,no,39.331,8.804,450456,102876,-2.159,ENSG00000081041,C-X-C motif chemokine 2 (Growth-regulated protein beta) (Gro-beta) (Macrophage inflammatory protein 2-alpha) (MIP2-alpha),Secreted,endothelial cell of artery;prostate gland microvascular endothelial cell;duodenum glandular cell;epithelial cell of uterus;endothelial cell of lymphatic vessel;alternatively activated macrophage;reticular cell;fibroblast of mammary gland;inflammatory cell,CXCL
CXCL9,,,,no,0.129,0.334,1479,3906,1.372,ENSG00000138755,C-X-C motif chemokine 9 (Gamma-interferon-induced monokine) (Monokine induced by interferon-gamma) (HuMIG) (MIG) (Small-inducible cytokine B9),Secreted,medullary thymic epithelial cell,CXCL
CYBA,,,,no,8.835,6.415,101184,74960,-0.462,ENSG00000051523,Cytochrome b-245 light chain (Cytochrome b(558) alpha chain) (Cytochrome b558 subunit alpha) (Neutrophil cytochrome b 22 kDa polypeptide) (Superoxide-generating NADPH oxidase light chain subunit) (p22 phagocyte B-cytochrome) (p22-phox) (p22phox),Cell membrane,"plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;activated CD8-positive, alpha-beta T cell, human;plasma cell;IgG plasma cell;IgA plasma cell",
CYBB,,,,no,3.063,4.606,35082,53819,0.588,ENSG00000165168,Cytochrome b-245 heavy chain,Cell membrane,"phagocyte;macrophage;alveolar macrophage;lung macrophage;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;granulocyte;immature neutrophil;leukocyte;professional antigen presenting cell;plasmacytoid dendritic cell, human;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;myeloid cell;promonocyte;myelocyte;granulocytopoietic cell",
CYLD,,,,no,9.366,8.867,107267,103612,-0.079,ENSG00000083799,Ubiquitin carboxyl-terminal hydrolase CYLD,Cytoplasm,"mononuclear cell;lymphocyte;T cell;CD4-positive, CD25-positive, alpha-beta regulatory T cell;memory regulatory T cell;activated CD4-positive, alpha-beta T cell, human",
DDX3X,,,,no,22.671,16.399,259649,191621,-0.467,ENSG00000215301,ATP-dependent RNA helicase DDX3X,Cell membrane,immature natural killer cell,
DDX58,,,,no,2.634,3.282,30166,38347,0.317,ENSG00000107201,RNA helicase,Cytoplasm,,
DEFA1,,,,no,0.069,0.024,795,280,-1.534,ENSG00000206047,,,"CD4-positive, alpha-beta thymocyte;CD8-positive, alpha-beta thymocyte;promyelocyte",
DEFA6,,,,no,0.03,,348,0,,ENSG00000164822,"Defensin-6 (Defensin, alpha 6)",Secreted,intestinal crypt stem cell;intestinal crypt stem cell of small intestine;small intestine goblet cell;type L enteroendocrine cell;paneth cell;double negative thymocyte,
DEFB103B,,,,no,0.036,,409,0,,ENSG00000177243,,,,
DEFB4A,,,,no,0.069,0.011,792,126,-2.681,ENSG00000171711,,,,
EGR2,,,,no,0.422,0.263,4828,3075,-0.68,ENSG00000122877,E3 SUMO-protein ligase EGR2,Nucleus,Mueller cell,
EGR3,,,,no,2.771,1.199,31736,14011,-1.208,ENSG00000179388,Early growth response protein 3 (EGR-3) (Zinc finger protein pilot),Nucleus,brush cell of bronchus,
FADD,,,,no,3.145,3.373,36022,39418,0.101,ENSG00000168040,FAS-associated death domain protein (FAS-associating death domain-containing protein) (Growth-inhibiting gene 3 protein) (Mediator of receptor induced toxicity),,,
GBP1,,,,no,1.566,1.712,17936,20005,0.129,ENSG00000117228,Guanylate-binding protein 1,Cytoplasmic vesicle membrane,medullary thymic epithelial cell,
GBP5,,,,no,0.171,0.427,1964,4993,1.317,ENSG00000154451,Guanylate-binding protein 5,Cytoplasmic vesicle membrane,"memory regulatory T cell;CD4-positive, alpha-beta cytotoxic T cell;mucosal invariant T cell;gamma-delta T cell;mature gamma-delta T cell;regulatory T cell;exhausted T cell;ILC1, human;group 3 innate lymphoid cell",
HRAS,,,,no,3.894,4.039,44603,47189,0.052,ENSG00000174775,GTPase HRas,Cell membrane,,
IFI16,,,,no,3.383,4.332,38747,50614,0.357,ENSG00000163565,Gamma-interferon-inducible protein 16 (Ifi-16) (Interferon-inducible myeloid differentiation transcriptional activator),Nucleus,retinal blood vessel endothelial cell;lung microvascular endothelial cell;mesothelial cell of pleura;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;early lymphoid progenitor,
IFIH1,,,,no,2.695,2.047,30861,23917,-0.397,ENSG00000115267,Interferon-induced helicase C domain-containing protein 1,Cytoplasm,,
IFNA1,,,,no,0.061,0.01,699,118,-2.595,ENSG00000197919,Interferon-alpha1,,,IFN-I
IFNA17,,,,no,0.076,0.012,876,146,-2.614,ENSG00000234829,Interferon alpha-17 (IFN-alpha-17) (Interferon alpha-88) (Interferon alpha-I') (LeIF I) (Interferon alpha-T),Secreted,,IFN-I
IFNA2,,,,no,0.09,0.018,1030,216,-2.282,ENSG00000188379,Interferon alpha-2 (IFN-alpha-2) (Interferon alpha-A) (LeIF A),Secreted,,IFN-I
IFNA7,,,,no,0.063,0.012,725,146,-2.341,ENSG00000214042,Interferon alpha-7 (IFN-alpha-7) (Interferon alpha-J) (LeIF J) (Interferon alpha-J1) (IFN-alpha-J1),Secreted,,IFN-I
IFNA8,,,,no,0.087,0.013,992,149,-2.764,ENSG00000120242,Interferon alpha-8 (IFN-alpha-8) (Interferon alpha-B) (LeIF B) (Interferon alpha-B2),Secreted,,IFN-I
IFNAR1,,,,no,24.095,20.931,275955,244572,-0.203,ENSG00000142166,Interferon alpha/beta receptor 1 (IFN-R-1) (IFN-alpha/beta receptor 1) (Cytokine receptor class-II member 1) (Cytokine receptor family 2 member 1) (CRF2-1) (Type I interferon receptor 1),Cell membrane,,IFN-I
IFNAR2,,,,no,4.256,4.007,48740,46824,-0.087,ENSG00000159110,Interferon alpha/beta receptor 2 (IFN-R-2) (IFN-alpha binding protein) (IFN-alpha/beta receptor 2) (Interferon alpha binding protein) (Type I interferon receptor 2),Secreted,plasma cell;IgG plasma cell;IgM plasma cell,IFN-I
IFNB1,,,,no,0.037,,429,0,,ENSG00000171855,Interferon beta (IFN-beta) (Fibroblast interferon),Secreted,,IFN-I
IFNW1,,,,no,0.063,0.01,725,122,-2.6,ENSG00000177047,Interferon omega-1 (Interferon alpha-II-1),Secreted,,IFN-I
IKBKB,,,,no,7.38,9.27,84528,108313,0.329,ENSG00000104365,Inhibitor of nuclear factor kappa-B kinase subunit beta (I-kappa-B-kinase beta) (IKK-B) (IKK-beta) (IkBKB),Cytoplasm,,
IKBKE,,,,no,1.244,2.256,14253,26360,0.858,ENSG00000263528,Inhibitor of nuclear factor kappa-B kinase subunit epsilon (I-kappa-B kinase epsilon) (IKK-E) (IKK-epsilon) (IkBKE),Cytoplasm,,
IKBKG,,,,no,3.475,3.987,39802,46583,0.198,ENSG00000269335,NF-kappa-B essential modulator (NEMO) (FIP-3) (IkB kinase-associated protein 1) (IKKAP1) (Inhibitor of nuclear factor kappa-B kinase subunit gamma) (I-kappa-B kinase subunit gamma) (IKK-gamma) (IKKG) (IkB kinase subunit gamma) (NF-kappa-B essential modifier),Cytoplasm,,
IL10,,,,no,0.127,0.069,1455,811,-0.872,ENSG00000136634,Interleukin-10 (IL-10) (Cytokine synthesis inhibitory factor) (CSIF),Secreted,"intermediate monocyte;CD4-positive, alpha-beta cytotoxic T cell",IL10
IL12A,,,,no,0.361,0.231,4133,2694,-0.646,ENSG00000168811,Interleukin-12 subunit alpha (IL-12A) (Cytotoxic lymphocyte maturation factor 35 kDa subunit) (CLMF p35) (IL-12 subunit p35) (NK cell stimulatory factor chain 1) (NKSF1),Secreted,,
IL12B,,,,no,0.05,,571,0,,ENSG00000113302,Interleukin-12 subunit beta (IL-12B) (Cytotoxic lymphocyte maturation factor 40 kDa subunit) (CLMF p40) (IL-12 subunit p40) (NK cell stimulatory factor chain 2) (NKSF2),Secreted,,IL12
IL17D,,,,no,0.247,0.174,2833,2035,-0.506,ENSG00000172458,Interleukin-17D (IL-17D) (Interleukin-27) (IL-27),Secreted,,
IL18,,,,no,1.034,1.329,11844,15524,0.361,ENSG00000150782,Interleukin-18 (IL-18) (Iboctadekin) (Interferon gamma-inducing factor) (IFN-gamma-inducing factor) (Interleukin-1 gamma) (IL-1 gamma),Cytoplasm,kidney collecting duct intercalated cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;corneal epithelial cell;conjunctival epithelial cell,IL1
IL1B,,,,no,0.2,0.231,2296,2697,0.203,ENSG00000125538,Interleukin-1 beta (IL-1 beta) (Catabolin),Cytoplasm,"brush cell of bronchus;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;colon macrophage;mononuclear phagocyte;CD14-positive, CD16-negative classical monocyte;dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;myeloid leukocyte;monocyte;CD14-positive monocyte;intermediate monocyte;myeloid cell;hematopoietic multipotent progenitor cell",IL1
IL2,,,,no,0.039,,442,0,,ENSG00000109471,Interleukin-2 (IL-2) (T-cell growth factor) (TCGF) (Aldesleukin),Secreted,"T cell;CD4-positive helper T cell;T-helper 1 cell;activated CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;type I NK T cell",IL2
IL23A,,,,no,0.059,0.06,674,699,0.024,ENSG00000110944,Interleukin-23 subunit alpha (IL-23 subunit alpha) (IL-23-A) (Interleukin-23 subunit p19) (IL-23p19),Secreted,T-helper 1 cell,IL12
IL33,,,,no,0.752,0.681,8609,7961,-0.142,ENSG00000137033,Interleukin-33 (IL-33) (Interleukin-1 family member 11) (IL-1F11) (Nuclear factor from high endothelial venules) (NF-HEV),Nucleus,respiratory basal cell;basal cell of epithelium of trachea;retinal blood vessel endothelial cell;lung microvascular endothelial cell;lung endothelial cell;club cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of uterus;endocardial cell;follicular dendritic cell,IL1
IL6,,,,no,0.419,0.217,4797,2534,-0.95,ENSG00000136244,Interleukin-6 (IL-6) (B-cell stimulatory factor 2) (BSF-2) (CTL differentiation factor) (CDF) (Hybridoma growth factor) (Interferon beta-2) (IFN-beta-2),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;prostate gland microvascular endothelial cell;endothelial cell;endothelial cell of vascular tree;vascular associated smooth muscle cell;smooth muscle cell of prostate;myeloid cell;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast;mural cell,IL6
IRAK1,,,,no,25.893,21.945,296553,256424,-0.239,ENSG00000184216,Interleukin-1 receptor-associated kinase 1 (IRAK-1),Cytoplasm,,
IRAK4,,,,no,4.909,5.676,56221,66321,0.209,ENSG00000198001,Interleukin-1 receptor-associated kinase 4 (IRAK-4),Cytoplasm,,
IRF1,,,,no,8.716,6.71,99826,78402,-0.377,ENSG00000125347,Interferon regulatory factor 1 (IRF-1),Nucleus,"vasa recta ascending limb cell;epithelial cell of thymus;cortical thymic epithelial cell;medullary thymic epithelial cell;gut endothelial cell;surface ectodermal cell;IgG-negative class switched memory B cell;mature alpha-beta T cell;mucosal invariant T cell;CD16-negative, CD56-bright natural killer cell, human;group 2 innate lymphoid cell, human",
IRF3,,,,no,5.663,7.684,64857,89789,0.44,ENSG00000126456,Interferon regulatory factor 3 (IRF-3),Cytoplasm,,
IRF5,,,,no,1.124,1.752,12878,20469,0.64,ENSG00000128604,Interferon regulatory factor 5 (IRF-5),Cytoplasm,,
IRF7,,,,no,0.991,0.876,11346,10237,-0.177,ENSG00000185507,Interferon regulatory factor 7 (IRF-7),Nucleus;Cytoplasm,"bone marrow cell;granulocyte monocyte progenitor cell;professional antigen presenting cell;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;activated CD4-positive, alpha-beta T cell, human;activated CD8-positive, alpha-beta T cell, human;IgG plasma cell;common dendritic progenitor",
ITPR1,,,,no,1.418,1.182,16241,13811,-0.263,ENSG00000150995,"Inositol 1,4,5-trisphosphate receptor type 1 (IP3 receptor isoform 1) (IP3R 1) (InsP3R1) (Type 1 inositol 1,4,5-trisphosphate receptor) (Type 1 InsP3 receptor)",Endoplasmic reticulum membrane,choroid plexus epithelial cell;kidney distal convoluted tubule epithelial cell;smooth muscle cell of sphincter of pupil;ciliary muscle cell;Purkinje cell,
ITPR3,,,,no,7.175,11.43,82178,133554,0.672,ENSG00000096433,"Inositol 1,4,5-trisphosphate receptor type 3 (IP3 receptor isoform 3) (IP3R 3) (InsP3R3) (Type 3 inositol 1,4,5-trisphosphate receptor) (Type 3 InsP3 receptor)",Endoplasmic reticulum membrane,,
JAK1,,,,no,10.6,11.872,121398,138716,0.163,ENSG00000162434,Tyrosine-protein kinase JAK1,Endomembrane system,"mature conventional dendritic cell;alpha-beta T cell;mature alpha-beta T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;mucosal invariant T cell;mature T cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;ILC1, human;group 2 innate lymphoid cell, human;fibro/adipogenic progenitor cell",
KRAS,,,,no,7.627,4.406,87350,51484,-0.792,ENSG00000133703,GTPase KRas,Cell membrane,,
LBP,,,,no,0.143,0.178,1633,2083,0.322,ENSG00000129988,Lipopolysaccharide-binding protein (LBP),Secreted,hepatic stellate cell,
LY96,,,,no,0.936,1.043,10715,12189,0.157,ENSG00000154589,Lymphocyte antigen 96 (Ly-96) (ESOP-1) (Protein MD-2),Secreted,macrophage;alveolar macrophage;colon macrophage;lung macrophage;Hofbauer cell;IgA plasma cell,
MALT1,,,,no,3.482,3.533,39875,41286,0.021,ENSG00000172175,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Cytoplasm,inflammatory macrophage,
MAP2K1,,,,no,4.591,3.625,52585,42362,-0.341,ENSG00000169032,Dual specificity mitogen-activated protein kinase kinase 1 (MAP kinase kinase 1) (MAPKK 1) (MKK1),Cytoplasm,,
MAP2K4,,,,no,5.756,4.758,65928,55599,-0.275,ENSG00000065559,Dual specificity mitogen-activated protein kinase kinase 4 (MAP kinase kinase 4) (MAPKK 4),Cytoplasm,,
MAP3K1,,,,no,6.146,8.665,70392,101251,0.496,ENSG00000095015,Mitogen-activated protein kinase kinase kinase 1,,kidney loop of Henle thin descending limb epithelial cell,
MAP3K14,,,,no,1.64,1.905,18784,22264,0.216,ENSG00000006062,Mitogen-activated protein kinase kinase kinase 14,Cytoplasm,,
MAP3K7,,,,no,7.362,8.034,84316,93876,0.126,ENSG00000135341,Mitogen-activated protein kinase kinase kinase 7,Cytoplasm,,
MAPK1,,,,no,12.287,10.624,140728,124144,-0.21,ENSG00000100030,Mitogen-activated protein kinase 1 (MAP kinase 1) (MAPK 1),Cytoplasm,"CD8-positive, alpha-beta cytokine secreting effector T cell",
MAPK10,,,,no,1.99,1.682,22794,19649,-0.243,ENSG00000109339,Mitogen-activated protein kinase 10 (MAP kinase 10) (MAPK 10),Cytoplasm,ependymal cell;choroid plexus epithelial cell;astrocyte;papillary tips cell,
MAPK11,,,,no,0.727,0.909,8330,10624,0.322,ENSG00000185386,Mitogen-activated protein kinase 11 (MAP kinase 11) (MAPK 11),Cytoplasm,,
MAPK12,,,,no,0.309,0.469,3538,5484,0.603,ENSG00000188130,Mitogen-activated protein kinase 12 (MAP kinase 12) (MAPK 12),Cytoplasm;Nucleus;Mitochondrion,,
MAPK14,,,,no,5.16,6.672,59092,77955,0.371,ENSG00000112062,Mitogen-activated protein kinase 14 (MAP kinase 14) (MAPK 14),Cytoplasm,,
MAPK3,,,,no,8.17,12.041,93574,140692,0.559,ENSG00000102882,Mitogen-activated protein kinase 3 (MAP kinase 3) (MAPK 3),Cytoplasm,,
MAPK8,,,,no,4.446,4.116,50917,48090,-0.111,ENSG00000107643,Mitogen-activated protein kinase 8 (MAP kinase 8) (MAPK 8),Cytoplasm,,
