gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
ITGB2,,,,no,4.874,6.89,55817,80511,0.5,ENSG00000160255,"Integrin beta-2 (Cell surface adhesion glycoproteins LFA-1/CR3/p150,95 subunit beta) (Complement receptor C3 subunit beta) (CD antigen CD18)",Cell membrane,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;leukocyte;dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;mononuclear cell;CD8-positive, alpha-beta cytotoxic T cell;innate lymphoid cell;natural killer cell;CD16-positive, CD56-dim natural killer cell, human;ILC1, human;myeloid cell",CD40;COMPLEMENT;CD23;GP1BA;ICAM;JAM;THY1;VCAM
JAK2,,,,no,2.05,2.653,23475,30998,0.372,ENSG00000096968,Tyrosine-protein kinase JAK2,Endomembrane system,basal cell of epidermis;stem cell of epidermis;mesothelial fibroblast,
KCNIP2,,,,no,0.773,0.931,8856,10882,0.268,ENSG00000120049,Kv channel-interacting protein 2 (KChIP2) (A-type potassium channel modulatory protein 2) (Cardiac voltage-gated potassium channel modulatory subunit) (Potassium channel-interacting protein 2),Cell membrane,,
KIF2A,,,,no,7.998,7.198,91604,84110,-0.152,ENSG00000068796,Kinesin-like protein KIF2A (Kinesin-2) (hK2),Cytoplasm,platelet;megakaryocyte-erythroid progenitor cell;megakaryocyte;retinal cone cell,
LAMP2,,,,no,15.269,15.904,174880,185838,0.059,ENSG00000005893,Lysosome-associated membrane glycoprotein 2 (LAMP-2) (Lysosome-associated membrane protein 2) (CD107 antigen-like family member B) (LGP-96) (CD antigen CD107b),Cell membrane,intrahepatic cholangiocyte;acinar cell of salivary gland;duodenum glandular cell,
LCK,,,,no,0.135,0.287,1551,3350,1.082,ENSG00000182866,Tyrosine-protein kinase Lck,Cell membrane,"hematopoietic cell;leukocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;mature alpha-beta T cell;CD4-positive, alpha-beta T cell;CD4-positive helper T cell;T-helper 2 cell;T-helper 17 cell;T-helper 22 cell;naive regulatory T cell;CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;naive thymus-derived CD8-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell, human;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;mucosal invariant T cell;gamma-delta T cell;mature T cell;regulatory T cell;exhausted T cell;intraepithelial lymphocyte;immature T cell;thymocyte;double negative thymocyte;DN4 thymocyte;double negative T regulatory cell",LCK
LGMN,,,,no,5.953,7.062,68174,82513,0.246,ENSG00000100600,Legumain,Lysosome,pancreatic PP cell;PP cell;macrophage;elicited macrophage;alternatively activated macrophage;Kupffer cell;colon macrophage;Hofbauer cell;intermediate monocyte;immature innate lymphoid cell,
LIPA,,,,no,9.32,6.637,106741,77550,-0.49,ENSG00000107798,Lysosomal acid lipase/cholesteryl ester hydrolase (Acid cholesteryl ester hydrolase) (LAL),Lysosome,macrophage;alveolar macrophage;colon macrophage;lung macrophage,
LRP1,,,,no,5.308,6.839,60788,79915,0.366,ENSG00000123384,Prolow-density lipoprotein receptor-related protein 1 (LRP-1) (Alpha-2-macroglobulin receptor) (A2MR) (Apolipoprotein E receptor) (APOER) (CD antigen CD91),Cytoplasm,mesenchymal stem cell;endosteal cell;connective tissue cell;fibroblast;keratocyte;preadipocyte;brown preadipocyte;fibroblast of lung;brown fat cell;tendon cell;adventitial cell,MK
LTA4H,,,,no,11.736,13.158,134417,153752,0.165,ENSG00000111144,Leukotriene A-4 hydrolase (LTA-4 hydrolase),Cytoplasm,"epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type II pneumocyte;phagocyte;alveolar macrophage;lung macrophage;classical monocyte;immature neutrophil;monocyte;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;myeloid cell;myelocyte;granulocytopoietic cell;lung secretory cell",
LYN,,,,no,5.296,4.418,60650,51619,-0.262,ENSG00000254087,Tyrosine-protein kinase Lyn,Cell membrane;Nucleus;Cytoplasm;Cytoplasm,"hematopoietic cell;granulocyte;neutrophil;leukocyte;myeloid leukocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;peripheral blood mononuclear cell;myeloid cell",
MAFF,,,,no,2.792,1.406,31971,16428,-0.99,ENSG00000185022,Transcription factor MafF (U-Maf) (V-maf musculoaponeurotic fibrosarcoma oncogene homolog F),Nucleus,skeletal muscle satellite stem cell;luminal epithelial cell of mammary gland;duodenum glandular cell;urothelial cell;bladder urothelial cell;epithelial cell of uterus;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;mammary gland epithelial cell;myometrial cell;skeletal muscle satellite cell;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;bladder cell,
MASP1,,,,no,0.062,0.031,710,358,-1.017,ENSG00000127241,Mannan-binding lectin serine protease 1,Secreted,endocardial cell,
MASP2,,,,no,0.081,,923,0,,ENSG00000009724,Mannan-binding lectin serine protease 2,Secreted,,
MBL2,,,,no,0.037,,424,0,,ENSG00000165471,Mannose-binding protein C (MBP-C) (Collectin-1) (MBP1) (Mannan-binding protein) (Mannose-binding lectin),Secreted,,
ME1,,,,no,1.936,1.181,22170,13798,-0.713,ENSG00000065833,NADP-dependent malic enzyme (NADP-ME),Cytoplasm,lens epithelial cell;anterior lens cell;lens fiber cell;secondary lens fiber;subcutaneous fat cell;epicardial adipocyte;sebaceous gland cell,
MMP12,,,,no,0.037,0.011,421,125,-1.781,ENSG00000262406,Macrophage metalloelastase (MME),Secreted,colon macrophage;mononuclear phagocyte,
MMP13,,,,no,0.044,,503,0,,ENSG00000137745,Collagenase 3,Secreted,respiratory basal cell;basal epithelial cell of tracheobronchial tree;preosteoblast,
MMP14,,,,no,20.536,21.743,235196,254059,0.082,ENSG00000157227,Matrix metalloproteinase-14 (MMP-14),Membrane,endosteal cell;osteoclast;preosteoblast;extravillous trophoblast;decidual cell;connective tissue cell;fibroblast;keratocyte;pulmonary interstitial fibroblast;pancreatic stellate cell;fibroblast of lung;fibroblast of mammary gland,
MMP8,,,,no,0.049,0.015,556,178,-1.672,ENSG00000118113,Neutrophil collagenase,Cytoplasmic granule;Secreted,blood cell;granulocyte;immature neutrophil;myelocyte;granulocytopoietic cell,
NOTCH4,,,,no,1.477,2.53,16919,29568,0.776,ENSG00000204301,Neurogenic locus notch homolog protein 4 (Notch 4) (hNotch4),Cell membrane,squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vasa recta ascending limb cell;vasa recta descending limb cell;endothelial cell of artery;kidney capillary endothelial cell;glomerular capillary endothelial cell;capillary endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of uterus;cardiac endothelial cell,NOTCH
OLR1,,,,no,0.469,0.76,5367,8877,0.697,ENSG00000173391,Oxidized low-density lipoprotein receptor 1 (Ox-LDL receptor 1) (C-type lectin domain family 8 member A) (Lectin-like oxidized LDL receptor 1) (LOX-1) (Lectin-like oxLDL receptor 1) (hLOX-1) (Lectin-type oxidized LDL receptor 1),Cell membrane,phagocyte;macrophage;elicited macrophage;inflammatory macrophage;tissue-resident macrophage;alveolar macrophage;central nervous system macrophage;microglial cell;mature microglial cell;lung macrophage;placental villous trophoblast;syncytiotrophoblast cell;hematopoietic cell;granulocyte;basophil;professional antigen presenting cell;myelocyte;granulocytopoietic cell,
PCSK9,,,,no,0.875,0.205,10026,2395,-2.095,ENSG00000169174,Proprotein convertase subtilisin/kexin type 9,Cytoplasm;Secreted;Endosome;Lysosome;Cell surface;Endoplasmic reticulum;Golgi apparatus,,
PDGFB,,,,no,1.864,2.224,21348,25988,0.255,ENSG00000100311,Platelet-derived growth factor subunit B (PDGF subunit B) (PDGF-2) (Platelet-derived growth factor B chain) (Platelet-derived growth factor beta polypeptide) (Proto-oncogene c-Sis) (Becaplermin),Secreted,squamous epithelial cell;blood vessel endothelial cell;endothelial cell;endothelial cell of vascular tree,PDGF
PIK3CA,,,,no,6.97,6.121,79827,71518,-0.187,ENSG00000121879,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)",,,
PIK3CG,,,,no,0.895,1.298,10252,15166,0.536,ENSG00000105851,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform (PI3-kinase subunit gamma) (PI3K-gamma) (PI3Kgamma) (PtdIns-3-kinase subunit gamma)",Cytoplasm,brush cell;intestinal tuft cell;tuft cell of colon,
PIKFYVE,,,,no,5.76,5.928,65973,69270,0.041,ENSG00000115020,1-phosphatidylinositol 3-phosphate 5-kinase (Phosphatidylinositol 3-phosphate 5-kinase),Endosome membrane,,
PIM1,,,,no,5.599,5.118,64122,59799,-0.13,ENSG00000137193,Serine/threonine-protein kinase pim-1,Cell membrane,"mesothelial cell of pleura;erythrocyte;enucleate erythrocyte;T-helper 17 cell;exhausted T cell;group 2 innate lymphoid cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;erythroid lineage cell;reticulocyte;enucleated reticulocyte",
PLA2G4A,,,,no,0.574,0.664,6575,7759,0.21,ENSG00000116711,Cytosolic phospholipase A2 (cPLA2) (Phospholipase A2 group IVA),Cytoplasm,glutamatergic neuron;kidney interstitial fibroblast;kidney interstitial cell,
PLA2G7,,,,no,0.202,0.25,2319,2924,0.306,ENSG00000146070,Platelet-activating factor acetylhydrolase (PAF acetylhydrolase),Secreted,colon macrophage;Hofbauer cell;mononuclear phagocyte;intermediate monocyte,
PLAT,,,,no,1.625,1.605,18607,18753,-0.018,ENSG00000104368,Tissue-type plasminogen activator (t-PA) (t-plasminogen activator) (tPA),Secreted,interstitial cell of Cajal;vasa recta ascending limb cell;kidney capillary endothelial cell;glomerular capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;epithelial cell of urethra;fibroblast of connective tissue of glandular part of prostate,
PLAU,,,,no,2.422,2.013,27735,23525,-0.266,ENSG00000122861,Urokinase-type plasminogen activator (U-plasminogen activator) (uPA),Secreted,luminal epithelial cell of mammary gland;myoepithelial cell;myoepithelial cell of mammary gland;epithelial cell of prostate;basal cell of prostate epithelium;mammary gland epithelial cell;epithelial cell of urethra;conjunctival epithelial cell,PLAU
PLAUR,,,,no,3.688,4.487,42234,52425,0.283,ENSG00000011422,Urokinase plasminogen activator surface receptor (U-PAR) (uPAR) (Monocyte activation antigen Mo3) (CD antigen CD87),Cell membrane,epithelial cell of lacrimal sac;epithelial cell of uterus;epithelial cell of urethra;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;hematopoietic cell;blood cell;granulocyte;leukocyte;liver dendritic cell;myeloid leukocyte;myeloid cell,VTN;PLAU
PLG,,,,no,0.043,0.01,494,118,-2.095,ENSG00000122194,Plasminogen,Secreted,hepatoblast;epithelial cell;epithelial cell of proximal tubule;hepatocyte;periportal region hepatocyte;midzonal region hepatocyte;centrilobular region hepatocyte;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;Kupffer cell;hepatic stellate cell,PARs
PLSCR1,,,,no,10.849,9.476,124252,110720,-0.195,ENSG00000188313,Phospholipid scramblase 1 (PL scramblase 1) (Ca(2+)-dependent phospholipid scramblase 1) (Erythrocyte phospholipid scramblase) (Mg(2+)-dependent nuclease),Cell membrane,liver dendritic cell,
PRCP,,,,no,8.403,8.366,96242,97758,-0.006,ENSG00000137509,Lysosomal Pro-X carboxypeptidase,Lysosome,endothelial tip cell;retinal blood vessel endothelial cell;gut endothelial cell;endocardial cell;follicular dendritic cell,
PREP,,,,no,7.22,7.651,82689,89401,0.084,ENSG00000085377,Prolyl endopeptidase (PE),Cytoplasm,,
PRKCD,,,,no,5.091,6.43,58306,75129,0.337,ENSG00000163932,Protein kinase C delta type,Cytoplasm,,
PROCR,,,,no,1.845,1.515,21129,17703,-0.284,ENSG00000101000,Endothelial protein C receptor (Activated protein C receptor) (APC receptor) (Endothelial cell protein C receptor) (CD antigen CD201),Membrane,granulosa cell,PROCR;PROC
PSEN1,,,,no,2.373,2.46,27176,28745,0.052,ENSG00000080815,Presenilin-1 (PS-1),Endoplasmic reticulum,,
RAF1,,,,no,15.389,15.043,176249,175777,-0.033,ENSG00000132155,RAF proto-oncogene serine/threonine-protein kinase,Cytoplasm;Cell membrane;Mitochondrion;Nucleus,,
RASGRP1,,,,no,1.337,1.253,15318,14639,-0.094,ENSG00000172575,RAS guanyl-releasing protein 1 (Calcium and DAG-regulated guanine nucleotide exchange factor II) (CalDAG-GEFII) (Ras guanyl-releasing protein),Cytoplasm,memory regulatory T cell;DN4 thymocyte,
SERPINA5,,,,no,22.016,19.428,252150,227015,-0.18,ENSG00000188488,Plasma serine protease inhibitor (Acrosomal serine protease inhibitor) (Plasminogen activator inhibitor 3) (PAI-3) (PAI3) (Protein C inhibitor) (PCI) (Serpin A5),Secreted,duct epithelial cell;pancreatic ductal cell;intrahepatic cholangiocyte;Sertoli cell;mesothelial cell;kidney distal convoluted tubule epithelial cell;Leydig cell,
SERPINB2,,,,no,0.252,0.446,2889,5211,0.822,ENSG00000197632,Plasminogen activator inhibitor 2 (PAI-2) (Monocyte Arg-serpin) (Placental plasminogen activator inhibitor) (Serpin B2) (Urokinase inhibitor),Cytoplasm;Secreted,basal cell of epithelium of bronchus;stem cell of epidermis;keratinocyte;basal epithelial cell of tracheobronchial tree;epidermal cell;intermediate monocyte,
SERPINE1,,,,no,3.762,1.954,43082,22829,-0.945,ENSG00000106366,Plasminogen activator inhibitor 1 (PAI) (PAI-1) (Endothelial plasminogen activator inhibitor) (Serpin E1),Secreted,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;prostate gland microvascular endothelial cell;endothelial cell;endothelial cell of vascular tree;myometrial cell;connective tissue cell;fibroblast;fibroblast of lung;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast;mesothelial fibroblast,
SERPINF2,,,,no,0.536,0.306,6136,3576,-0.808,ENSG00000167711,Alpha-2-antiplasmin (Alpha-2-AP) (Alpha-2-plasmin inhibitor) (Alpha-2-PI) (Serpin F2),Secreted,hepatoblast;hepatocyte;periportal region hepatocyte;midzonal region hepatocyte;centrilobular region hepatocyte;hepatic stellate cell,
SIRT6,,,,no,2.531,3.122,28984,36480,0.303,ENSG00000077463,NAD-dependent protein deacylase sirtuin-6,Nucleus,,
SRC,,,,no,3.48,4.005,39852,46797,0.203,ENSG00000197122,Proto-oncogene tyrosine-protein kinase Src,Cell membrane,,
TFPI,,,,no,7.318,6.733,83816,78672,-0.12,ENSG00000003436,Tissue factor pathway inhibitor (TFPI) (Extrinsic pathway inhibitor) (EPI) (Lipoprotein-associated coagulation inhibitor) (LACI),Microsome membrane,skeletal muscle satellite stem cell;endothelial tip cell;lung microvascular endothelial cell;lung endothelial cell;endothelial cell of lymphatic vessel;dermis microvascular lymphatic vessel endothelial cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;endocardial cell;surface ectodermal cell;trophoblast giant cell;extravillous trophoblast;brown preadipocyte;fibroblast of breast;adventitial cell,
TFPI2,,,,no,10.26,8.219,117505,96041,-0.32,ENSG00000105825,Tissue factor pathway inhibitor 2 (TFPI-2) (Placental protein 5) (PP5),Secreted,pancreatic ductal cell;squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;glomerular capillary endothelial cell;mesothelial cell of pleura;epithelial cell of uterus;basal cell of prostate epithelium;trophoblast giant cell;fibroblast of connective tissue of glandular part of prostate,
THBD,,,,no,2.133,0.719,24429,8400,-1.569,ENSG00000178726,Thrombomodulin (TM) (Fetomodulin) (CD antigen CD141),Membrane,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;endothelial cell of artery;kidney capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;prostate gland microvascular endothelial cell;lung endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of lymphatic vessel;alternatively activated macrophage;surface ectodermal cell,
TIMP2,,,,no,16.32,11.934,186913,139447,-0.452,ENSG00000035862,Metalloproteinase inhibitor 2 (CSC-21K) (Tissue inhibitor of metalloproteinases 2) (TIMP-2),Secreted,mesenchymal stem cell;endosteal cell;surface ectodermal cell;trophoblast giant cell;connective tissue cell;fibroblast;keratocyte;reticular cell;skin fibroblast;tendon cell;adventitial cell,
TMPRSS6,,,,no,0.119,0.106,1366,1234,-0.176,ENSG00000187045,Transmembrane protease serine 6,Cell membrane,,
VSIG4,,,,no,3.048,3.34,34912,39028,0.132,ENSG00000155659,V-set and immunoglobulin domain-containing protein 4 (Protein Z39Ig),Membrane,phagocyte;macrophage;elicited macrophage;alternatively activated macrophage;tissue-resident macrophage;alveolar macrophage;microglial cell;mature microglial cell;colon macrophage;lung macrophage;Hofbauer cell;mononuclear phagocyte;basophil;professional antigen presenting cell;myeloid leukocyte;intermediate monocyte;myeloid cell,
WAS,,,,no,1.305,2.495,14943,29152,0.935,ENSG00000015285,Actin nucleation-promoting factor WAS (Wiskott-Aldrich syndrome protein) (WASp),Cytoplasm,"hematopoietic cell;dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;CD14-low, CD16-positive monocyte;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human",
XPNPEP1,,,,no,17.882,19.1,204796,223173,0.095,ENSG00000108039,Xaa-Pro aminopeptidase 1,Cytoplasm,,
ZEB1,,,,no,1.848,1.398,21166,16341,-0.402,ENSG00000148516,Zinc finger E-box-binding homeobox 1 (NIL-2-A zinc finger protein) (Negative regulator of IL2) (Transcription factor 8) (TCF-8),Nucleus,epithelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;ciliary muscle cell;smooth muscle myoblast;preadipocyte;brown preadipocyte;fibroblast of cardiac tissue;fibro/adipogenic progenitor cell,
