gene,category,rationale,exclude_recommended,in_5K_reference,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041323,detection_pct_0041326,det_max,n_cells_0041323,n_cells_0041326,log2_detection_ratio
CD55,,,no,True,ENSG00000196352,Complement decay-accelerating factor (CD antigen CD55),Cell membrane,epithelial cell of lacrimal sac;type I pneumocyte;respiratory goblet cell;tracheal goblet cell;paneth cell of epithelium of small intestine;urothelial cell;bladder urothelial cell;conjunctival epithelial cell;neutrophil;serous cell of epithelium of trachea;bladder cell,ADGRE,3.817,3.838,3.838,43717,44851,0.008
CD6,,,no,True,ENSG00000013725,T-cell differentiation antigen CD6 (T12) (TP120) (CD antigen CD6),Cell membrane,"leukocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;CD4-positive, alpha-beta T cell;CD4-positive helper T cell;T-helper 1 cell;T-helper 22 cell;T follicular helper cell;naive thymus-derived CD4-positive, alpha-beta T cell;activated CD4-positive, alpha-beta T cell;activated CD4-positive, alpha-beta T cell, human;CD4-positive, alpha-beta memory T cell;CD4-positive, alpha-beta memory T cell, CD45RO-positive;central memory CD4-positive, alpha-beta T cell;effector memory CD4-positive, alpha-beta T cell;CD4-positive, alpha-beta cytotoxic T cell;effector CD4-positive, alpha-beta T cell;CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;naive thymus-derived CD8-positive, alpha-beta T cell;mucosal invariant T cell;mature T cell;memory T cell;naive T cell;DN4 thymocyte",CD6,0.225,0.232,0.232,2576,2714,0.046
CD7,,,no,True,ENSG00000173762,T-cell antigen CD7 (GP40) (T-cell leukemia antigen) (T-cell surface antigen Leu-9) (TP41) (CD antigen CD7),Membrane,"hematopoietic cell;leukocyte;mononuclear cell;lymphocyte;T cell;naive thymus-derived CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;gamma-delta T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;exhausted T cell;intraepithelial lymphocyte;immature T cell;thymocyte;double negative thymocyte;innate lymphoid cell;natural killer cell;immature natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;ILC1, human;group 2 innate lymphoid cell;group 2 innate lymphoid cell, human;group 3 innate lymphoid cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;lymphoid lineage restricted progenitor cell;pro-T cell;early T lineage precursor",,0.109,0.249,0.249,1250,2912,1.191
CD70,,,no,True,ENSG00000125726,CD70 antigen (CD27 ligand) (CD27-L) (Tumor necrosis factor ligand superfamily member 7) (CD antigen CD70),Membrane,medullary thymic epithelial cell;CD4-positive helper T cell;T-helper 17 cell;regulatory T cell;exhausted T cell,CD70,0.108,0.056,0.108,1239,656,-0.946
CD79A,,,no,True,ENSG00000105369,B-cell antigen receptor complex-associated protein alpha chain (Ig-alpha) (MB-1 membrane glycoprotein) (Membrane-bound immunoglobulin-associated protein) (Surface IgM-associated protein) (CD antigen CD79a),Cell membrane,hematopoietic cell;leukocyte;professional antigen presenting cell;mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;naive B cell;B-1a B cell;B-1b B cell;follicular B cell;germinal center B cell;plasmablast;mononuclear cell;lymphocyte;regulatory T cell;B cell;immature B cell;precursor B cell;small pre-B-II cell;large pre-B-II cell;pre-B-I cell;late pro-B cell;transitional stage B cell;plasma cell;IgG plasma cell;IgM plasma cell;IgA plasma cell;early lymphoid progenitor,,0.084,0.154,0.154,966,1805,0.873
CD82,,,no,True,ENSG00000085117,CD82 antigen (C33 antigen) (IA4) (Inducible membrane protein R2) (Metastasis suppressor Kangai-1) (Suppressor of tumorigenicity 6 protein) (Tetraspanin-27) (Tspan-27) (CD antigen CD82),Cell membrane,"hematopoietic stem cell;CD34-positive, CD38-negative hematopoietic stem cell;follicular dendritic cell;eosinophil;erythroid progenitor cell, mammalian;basophil mast progenitor cell;pro-T cell;early T lineage precursor",,5.534,6.383,6.383,63382,74579,0.206
CD8A,,,no,True,ENSG00000153563,T-cell surface glycoprotein CD8 alpha chain (T-lymphocyte differentiation antigen T8/Leu-2) (CD antigen CD8a),Secreted,"hematopoietic cell;leukocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;CD8-positive, alpha-beta thymocyte;immature NK T cell;mature alpha-beta T cell;CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;naive thymus-derived CD8-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell, human;CD8-positive, alpha-beta memory T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-positive, alpha-beta memory T cell, CD45RO-positive;central memory CD8-positive, alpha-beta T cell;effector memory CD8-positive, alpha-beta T cell;effector CD8-positive, alpha-beta T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;mature NK T cell;mucosal invariant T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;mature T cell;memory T cell;naive T cell;cytotoxic T cell;exhausted T cell;intraepithelial lymphocyte;immature T cell;thymocyte;DN1 thymic pro-T cell",CEACAM;LCK;MHC-I,0.553,0.847,0.847,6338,9902,0.615
CD8B,,,no,True,ENSG00000172116,T-cell surface glycoprotein CD8 beta chain (CD antigen CD8b),Secreted,"hematopoietic cell;leukocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;CD8-positive, alpha-beta thymocyte;mature alpha-beta T cell;activated CD4-positive, alpha-beta T cell, human;CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;naive thymus-derived CD8-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell, human;CD8-positive, alpha-beta memory T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-positive, alpha-beta memory T cell, CD45RO-positive;central memory CD8-positive, alpha-beta T cell;effector memory CD8-positive, alpha-beta T cell;effector CD8-positive, alpha-beta T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;mature NK T cell;mucosal invariant T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;mature T cell;memory T cell;naive T cell;cytotoxic T cell;exhausted T cell;intraepithelial lymphocyte;immature T cell;thymocyte;double negative thymocyte;double negative T regulatory cell",MHC-I,0.164,0.14,0.164,1879,1641,-0.224
CD96,,,no,True,ENSG00000153283,T-cell surface protein tactile (Cell surface antigen CD96) (T cell-activated increased late expression protein) (CD antigen CD96),Membrane,"taste receptor cell;T cell;T-helper 1 cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;mature NK T cell;exhausted T cell;intraepithelial lymphocyte;decidual natural killer cell, human;group 3 innate lymphoid cell;epicardial adipocyte;adipocyte of epicardial fat of left ventricle",CD96,0.18,0.31,0.31,2065,3621,0.781
CD99,,,no,True,ENSG00000002586,CD99 antigen (12E7) (E2 antigen) (Protein MIC2) (T-cell surface glycoprotein E2) (CD antigen CD99),Membrane,"Sertoli cell;pancreatic endocrine cell;type B pancreatic cell;pancreatic A cell;enteroendocrine cell;endosteal cell;preosteoblast;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;immature T cell;thymocyte;double negative thymocyte;late pro-B cell;early lymphoid progenitor;lymphoid lineage restricted progenitor cell;pro-T cell;common lymphoid progenitor",CD99,27.52,28.886,28.886,315188,337521,0.07
CDC14A,,,no,True,ENSG00000079335,Dual specificity protein phosphatase CDC14A,Nucleus,"kidney glomerular epithelial cell;podocyte;activated CD4-positive, alpha-beta T cell, human",,1.375,1.692,1.692,15745,19765,0.299
CDC42,,,no,True,ENSG00000070831,Cell division control protein 42 homolog,Cell membrane,mast cell;mucosal type mast cell;peripheral blood mononuclear cell,,17.037,15.31,17.037,195127,178895,-0.154
CDH11,,,no,True,ENSG00000140937,Cadherin-11 (OSF-4) (Osteoblast cadherin) (OB-cadherin),Cell membrane,endocardial cell;preosteoblast;connective tissue cell;fibroblast;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;fibroblast of lung;bronchus fibroblast of lung;kidney interstitial fibroblast;mesangial cell;kidney interstitial cell,ANGPTL,1.414,1.718,1.718,16193,20071,0.281
CDH16,,,no,True,ENSG00000166589,Cadherin-16 (Kidney-specific cadherin) (Ksp-cadherin),Cell membrane,epithelial cell;duct epithelial cell;kidney collecting duct epithelial cell;kidney collecting duct principal cell;kidney collecting duct intercalated cell;columnar/cuboidal epithelial cell;renal principal cell;renal intercalated cell;kidney distal convoluted tubule epithelial cell;kidney loop of Henle ascending limb epithelial cell;kidney loop of Henle thick ascending limb epithelial cell;kidney loop of Henle thin ascending limb epithelial cell;kidney epithelial cell;kidney cortex tubule cell;kidney connecting tubule epithelial cell;epithelial cell of nephron;kidney loop of Henle epithelial cell;kidney cell;kidney collecting duct cell,,0.02,,0.02,233,0,
CDH6,,,no,True,ENSG00000113361,Cadherin-6 (Kidney cadherin) (K-cadherin),Cell membrane,glioblast;Schwann cell precursor;neural crest cell;epithelial cell of proximal tubule;parietal epithelial cell;ciliary muscle cell,,0.876,0.578,0.876,10033,6751,-0.6
CDK1,,,no,True,ENSG00000170312,Cyclin-dependent kinase 1 (CDK1),Nucleus,"double-positive, alpha-beta thymocyte;precursor B cell;large pre-B-II cell;erythroid lineage cell;pro-B cell;fraction A pre-pro B cell",,0.48,0.229,0.48,5502,2671,-1.071
CDK6,,,no,True,ENSG00000105810,Cyclin-dependent kinase 6,Cytoplasm;Nucleus;Cell projection,"hematopoietic stem cell;CD34-positive, CD38-negative hematopoietic stem cell;megakaryocyte-erythroid progenitor cell;erythroid progenitor cell;erythroid progenitor cell, mammalian;hematopoietic precursor cell;hematopoietic multipotent progenitor cell;early lymphoid progenitor;lymphoid lineage restricted progenitor cell;pro-T cell;early T lineage precursor;common lymphoid progenitor",,4.843,5.728,5.728,55469,66927,0.242
CDKN1B,,,no,True,ENSG00000111276,Cyclin-dependent kinase inhibitor 1B (Cyclin-dependent kinase inhibitor p27) (p27Kip1),Nucleus;Cytoplasm;Endosome,"CD4-positive, CD25-positive, alpha-beta regulatory T cell;naive regulatory T cell;memory regulatory T cell;effector CD4-positive, alpha-beta T cell;DN3 thymocyte",,8.969,11.332,11.332,102727,132413,0.337
CDKN1C,,,no,True,ENSG00000129757,Cyclin-dependent kinase inhibitor 1C (Cyclin-dependent kinase inhibitor p57) (p57Kip2),Nucleus,"intestinal crypt stem cell of large intestine;paneth cell;epithelial cell of thymus;cortical thymic epithelial cell;club cell;extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell;CD14-low, CD16-positive monocyte;connective tissue cell;fibroblast;keratocyte;fibroblast of lung;myofibroblast cell",,2.656,2.081,2.656,30416,24319,-0.352
CDKN3,,,no,True,ENSG00000100526,Cyclin-dependent kinase inhibitor 3,Cytoplasm,DN4 thymocyte;erythroid lineage cell;enucleated reticulocyte,,0.372,0.252,0.372,4266,2942,-0.565
CDX1,,,no,True,ENSG00000113722,Homeobox protein CDX-1 (Caudal-type homeobox protein 1),Nucleus,intestinal crypt stem cell;intestinal crypt stem cell of small intestine;intestinal crypt stem cell of colon;enterocyte of epithelium of large intestine;intestine goblet cell;large intestine goblet cell;colon goblet cell;enteroendocrine cell of colon;paneth cell;paneth cell of colon;tuft cell of colon;M cell of gut;intestinal epithelial cell;epithelial cell of large intestine;colon epithelial cell;transit amplifying cell of colon;transit amplifying cell of small intestine,,0.043,0.038,0.043,488,445,-0.162
CDX2,,,no,True,ENSG00000165556,Homeobox protein CDX-2 (CDX-3) (Caudal-type homeobox protein 2),Nucleus,intestinal crypt stem cell;intestinal crypt stem cell of small intestine;intestinal crypt stem cell of colon;enterocyte of epithelium of large intestine;intestine goblet cell;large intestine goblet cell;colon goblet cell;enteroendocrine cell of colon;paneth cell;paneth cell of colon;intestinal epithelial cell;epithelial cell of large intestine;colon epithelial cell;transit amplifying cell of colon,,1.003,0.921,1.003,11485,10757,-0.123
CELSR1,,,no,True,ENSG00000075275,Cadherin EGF LAG seven-pass G-type receptor 1 (Cadherin family member 9) (Flamingo homolog 2) (hFmi2),Cell membrane,lung goblet cell,,0.312,0.5,0.5,3571,5841,0.681
CENPF,,,no,True,ENSG00000117724,Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin),Cytoplasm,"alpha-beta T cell;double-positive, alpha-beta thymocyte;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;DN4 thymocyte;large pre-B-II cell;erythroid lineage cell;fraction A pre-pro B cell;salivary gland cell",,0.376,0.237,0.376,4301,2766,-0.666
CENPV,,,no,True,ENSG00000166582,Centromere protein V (CENP-V) (Nuclear protein p30) (Proline-rich protein 6),Chromosome,glioblast;Schwann cell precursor;neural crest cell;forebrain radial glial cell;enteric neuron;cortical interneuron;cerebral cortex GABAergic interneuron;peripheral nervous system neuron;transit amplifying cell of small intestine,,2.258,1.889,2.258,25856,22074,-0.257
CEP55,,,no,True,ENSG00000138180,Centrosomal protein of 55 kDa (Cep55) (Up-regulated in colon cancer 6),Cytoplasm,DN4 thymocyte,,0.374,0.197,0.374,4285,2305,-0.923
CFB,,,no,True,ENSG00000243649,Complement factor B,Secreted,duct epithelial cell;luminal epithelial cell of mammary gland;mesothelial cell of pleura;goblet cell;respiratory goblet cell;tracheal goblet cell;mammary gland epithelial cell;mesothelial fibroblast;serous cell of epithelium of trachea,,13,12.427,13,148893,145206,-0.065
CFTR,,,no,True,ENSG00000001626,Cystic fibrosis transmembrane conductance regulator (CFTR) (ATP-binding cassette sub-family C member 7) (Channel conductance-controlling ATPase),Apical cell membrane,intestinal crypt stem cell of colon;pancreatic ductal cell;cholangiocyte;columnar/cuboidal epithelial cell;pulmonary ionocyte;lung goblet cell;bronchial goblet cell;paneth cell of epithelium of small intestine;duodenum glandular cell;periportal region hepatocyte;M cell of gut;ionocyte,,29.856,32.182,32.182,341934,376037,0.108
CGB3,,,no,True,ENSG00000104827,Chorionic gonadotropin beta subunit 3 (Chorionic gonadotropin beta subunit 4),Secreted,syncytiotrophoblast cell,,0.162,0.149,0.162,1861,1738,-0.128
CHODL,,,no,True,ENSG00000154645,Chondrolectin (Transmembrane protein MT75),Cytoplasm,trophoblast giant cell,,0.08,0.033,0.08,919,384,-1.288
CHRNA3,,,no,True,ENSG00000080644,Neuronal acetylcholine receptor subunit alpha-3,Postsynaptic cell membrane,neuroendocrine cell;chromaffin cell;immature alpha-beta T cell;enteric neuron;visceromotor neuron;peripheral nervous system neuron;sympathetic neuron,SLURP,0.036,0.023,0.036,415,270,-0.649
CIDEC,,,no,True,ENSG00000187288,Lipid transferase CIDEC (Cell death activator CIDE-3) (Cell death-inducing DFFA-like effector protein C) (Fat-specific protein FSP27 homolog),Lipid droplet,enterocyte of epithelium proper of ileum;subcutaneous fat cell,,0.176,0.118,0.176,2015,1384,-0.571
CLIC3,,,no,True,ENSG00000169583,Chloride intracellular channel protein 3,Nucleus;Membrane,"stratified epithelial cell;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;CD8-positive, alpha-beta cytokine secreting effector T cell;mature NK T cell;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;ILC1, human",,0.056,0.072,0.072,640,836,0.357
CLIC4,,,no,True,ENSG00000169504,Chloride intracellular channel protein 4 (Intracellular chloride ion channel protein p64H1),Cytoplasm,smooth muscle cell of sphincter of pupil;myometrial cell;trophoblast giant cell;Schwann cell;mesothelial fibroblast,,15.127,14.235,15.127,173245,166337,-0.088
CLN3,,,no,True,ENSG00000188603,Battenin (Batten disease protein) (Protein CLN3),Lysosome membrane,placental villous trophoblast;syncytiotrophoblast cell,,0.875,1.244,1.244,10025,14533,0.507
CLNK,,,no,True,ENSG00000109684,Cytokine-dependent hematopoietic cell linker (Mast cell immunoreceptor signal transducer),Cytoplasm,kidney collecting duct epithelial cell;kidney collecting duct intercalated cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;pulmonary ionocyte;ionocyte;kidney collecting duct cell,,0.049,0.04,0.049,559,470,-0.279
CMA1,,,no,True,ENSG00000092009,Chymase,Secreted;Cytoplasmic granule,basophil;mast cell;mucosal type mast cell,,0.041,0.027,0.041,472,316,-0.608
CNP,,,no,True,ENSG00000173786,"2',3'-cyclic-nucleotide 3'-phosphodiesterase (CNP) (CNPase)",Membrane,glioblast;Schwann cell precursor;neural crest cell;neuron associated cell;glial cell;macroglial cell;oligodendrocyte,,9.137,7.449,9.137,104640,87045,-0.295
COBLL1,,,no,True,ENSG00000082438,Cordon-bleu protein-like 1,,kidney collecting duct epithelial cell;kidney collecting duct principal cell;renal principal cell;kidney distal convoluted tubule epithelial cell;kidney epithelial cell;kidney connecting tubule epithelial cell;epithelial cell of nephron;kidney loop of Henle epithelial cell;kidney loop of Henle thin descending limb epithelial cell;trophoblast giant cell;neuron;kidney cell;kidney collecting duct cell,,15.737,14.277,15.737,180231,166827,-0.14
COL4A1,,,no,True,ENSG00000187498,Collagen alpha-1(IV) chain,Secreted,mesenchymal stem cell;endothelial tip cell;retinal blood vessel endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;skeletal muscle fibroblast;extravillous trophoblast;pancreatic stellate cell;fat cell;brown fat cell;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle;mural cell,COLLAGEN;ADGRG,16.921,10.786,16.921,193799,126026,-0.65
COL4A2,,,no,True,ENSG00000134871,Collagen alpha-2(IV) chain,Secreted,mesenchymal stem cell;lens epithelial cell;anterior lens cell;endothelial tip cell;smooth muscle myoblast;brown preadipocyte;pancreatic stellate cell;fat cell;brown fat cell;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle,COLLAGEN;ADGRG,10.108,7.19,10.108,115761,84017,-0.491
COL5A1,,,no,True,ENSG00000130635,Collagen alpha-1(V) chain,Secreted,endosteal cell;preosteoblast;connective tissue cell;fibroblast;pulmonary interstitial fibroblast;alveolar type 2 fibroblast cell;brown preadipocyte;pancreatic stellate cell;fibroblast of cardiac tissue;fibroblast of lung;bronchus fibroblast of lung;mesothelial fibroblast;osteoblast;stromal cell;stromal cell of ovary;interstitial cell of ovary;mesenchymal cell,,6.941,4.792,6.941,79494,55991,-0.535
COL5A2,,,no,True,ENSG00000204262,Collagen alpha-2(V) chain,Secreted,corneal endothelial cell;endosteal cell;preosteoblast;muscle cell;smooth muscle cell;connective tissue cell;fibroblast;alveolar type 2 fibroblast cell;preadipocyte;brown preadipocyte;fibroblast of cardiac tissue;fibroblast of lung;mesothelial fibroblast;osteoblast;mesenchymal cell;fibro/adipogenic progenitor cell,,3.242,2.494,3.242,37135,29143,-0.379
CORO1B,,,no,True,ENSG00000172725,Coronin-1B (Coronin-2),Cytoplasm,"enteroendocrine cell of small intestine;T-helper 17 cell;activated CD4-positive, alpha-beta T cell;DN4 thymocyte",,4.351,5.86,5.86,49837,68469,0.429
CP,,,no,True,ENSG00000047457,Ceruloplasmin,Secreted,non-pigmented ciliary epithelial cell;respiratory goblet cell;tracheal goblet cell;hepatocyte;periportal region hepatocyte;midzonal region hepatocyte;centrilobular region hepatocyte;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;chorionic trophoblast cell;serous cell of epithelium of trachea,,0.383,0.955,0.955,4381,11164,1.321
CPA5,,,no,True,ENSG00000158525,Carboxypeptidase A5,Secreted,"central memory CD8-positive, alpha-beta T cell",,0.029,0.014,0.029,334,165,-1.046
CREG1,,,no,True,ENSG00000143162,Protein CREG1 (Cellular repressor of E1A-stimulated genes 1),Secreted,intestinal tuft cell;tuft cell of colon;elicited macrophage;alternatively activated macrophage;Hofbauer cell,,18.053,15.362,18.053,206765,179504,-0.233
CRTAM,,,no,True,ENSG00000109943,Cytotoxic and regulatory T-cell molecule (Class-I MHC-restricted T-cell-associated molecule) (CD antigen CD355),Cell membrane,"mononuclear cell;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;activated CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta memory T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;mature NK T cell;type I NK T cell;mucosal invariant T cell;gamma-delta T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;mature T cell;intraepithelial lymphocyte;CD16-negative, CD56-bright natural killer cell, human",CADM,0.065,0.071,0.071,746,831,0.127
CRYBG1,,,no,True,ENSG00000112297,Beta/gamma crystallin domain-containing protein 1 (Absent in melanoma 1 protein),,kidney collecting duct principal cell;renal principal cell;corneal epithelial cell;DN1 thymic pro-T cell;papillary tips cell;sebaceous gland cell,,2.173,3.34,3.34,24885,39029,0.62
CSF1,,,no,True,ENSG00000184371,Macrophage colony-stimulating factor 1 (CSF-1) (M-CSF) (MCSF) (Lanimostim) (Proteoglycan macrophage colony-stimulating factor) (PG-M-CSF),Cell membrane,blood cell;granulocyte;mast cell,CSF,4.256,5.1,5.1,48740,59597,0.261
CSF2,,,no,True,ENSG00000164400,Granulocyte-macrophage colony-stimulating factor (GM-CSF) (Colony-stimulating factor) (CSF) (Molgramostin) (Sargramostim),Secreted,"endothelial cell of umbilical vein;T-helper 1 cell;activated CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell;type I NK T cell;group 3 innate lymphoid cell",IL4,0.024,,0.024,272,0,
CSF2RA,,,no,True,ENSG00000198223,Granulocyte-macrophage colony-stimulating factor receptor subunit alpha (GM-CSF-R-alpha) (GMCSFR-alpha) (GMR-alpha) (CDw116) (CD antigen CD116),Cell membrane,"elicited macrophage;inflammatory macrophage;microglial cell;colon macrophage;mononuclear phagocyte;placental villous trophoblast;syncytiotrophoblast cell;professional antigen presenting cell;dendritic cell;conventional dendritic cell;Langerhans cell;myeloid dendritic cell, human",IL4,0.526,0.921,0.921,6027,10756,0.807
CSF3R,,,no,True,ENSG00000119535,Granulocyte colony-stimulating factor receptor (G-CSF receptor) (G-CSF-R) (CD antigen CD114),Secreted,"classical monocyte;CD14-positive, CD16-negative classical monocyte;bone marrow cell;granulocyte monocyte progenitor cell;placental villous trophoblast;syncytiotrophoblast cell;blood cell;granulocyte;neutrophil;myeloid leukocyte;monocyte;CD14-positive monocyte;myeloid cell;promyelocyte",CSF3,0.727,1.573,1.573,8327,18385,1.114
CSK,,,no,True,ENSG00000103653,Tyrosine-protein kinase CSK,Cytoplasm,"CD141-positive myeloid dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;B-1a B cell;B-1b B cell;germinal center B cell;non-classical monocyte;CD14-low, CD16-positive monocyte;DN4 thymocyte;B cell;group 2 innate lymphoid cell",,5.215,6.292,6.292,59731,73517,0.271
CSRP1,,,no,True,ENSG00000159176,Cysteine and glycine-rich protein 1 (Cysteine-rich protein 1) (CRP) (CRP1) (Epididymis luminal protein 141) (HEL-141),Nucleus,myoepithelial cell;myoepithelial cell of mammary gland;smooth muscle cell;vascular associated smooth muscle cell;enteric smooth muscle cell;smooth muscle fiber of ileum;uterine smooth muscle cell;myometrial cell;tracheobronchial smooth muscle cell;bronchial smooth muscle cell;smooth muscle cell of prostate;connective tissue cell;fibroblast;pulmonary interstitial fibroblast;fibroblast of lung;bronchus fibroblast of lung;myofibroblast cell,,11.682,11.417,11.682,133795,133409,-0.033
CST7,,,no,True,ENSG00000077984,Cystatin-F (Cystatin-7) (Cystatin-like metastasis-associated protein) (CMAP) (Leukocystatin),Secreted,"hematopoietic cell;leukocyte;mononuclear cell;lymphocyte;T cell;alpha-beta T cell;immature NK T cell;mature alpha-beta T cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta T cell;CD8-positive, alpha-beta cytotoxic T cell;activated CD8-positive, alpha-beta T cell, human;CD8-positive, alpha-beta cytokine secreting effector T cell;CD8-positive, alpha-beta memory T cell;effector memory CD8-positive, alpha-beta T cell, terminally differentiated;CD8-positive, alpha-beta memory T cell, CD45RO-positive;effector memory CD8-positive, alpha-beta T cell;effector CD8-positive, alpha-beta T cell;mature NK T cell;mucosal invariant T cell;gamma-delta T cell;mature gamma-delta T cell;CD8-alpha alpha positive, gamma-delta intraepithelial T cell;mature T cell;exhausted T cell;double negative T regulatory cell;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;ILC1, human",,0.102,0.229,0.229,1170,2678,1.166
CTBP1,,,no,True,ENSG00000159692,C-terminal-binding protein 1 (CtBP1),Cytoplasm,DN4 thymocyte,,26.8,26.39,26.8,306942,308356,-0.022
CTCF,,,no,True,ENSG00000102974,Transcriptional repressor CTCF (11-zinc finger protein) (CCCTC-binding factor) (CTCFL paralog),Nucleus,DN4 thymocyte;salivary gland cell,,6.933,8.393,8.393,79407,98073,0.276
CTLA4,,,no,True,ENSG00000163599,Cytotoxic T-lymphocyte protein 4 (Cytotoxic T-lymphocyte-associated antigen 4) (CTLA-4) (CD antigen CD152),Cell membrane,"CD4-positive, alpha-beta T cell;CD4-positive helper T cell;T-helper 1 cell;T follicular helper cell;CD4-positive, CD25-positive, alpha-beta regulatory T cell;naive regulatory T cell;memory regulatory T cell;CD4-positive, alpha-beta memory T cell;effector CD4-positive, alpha-beta T cell;mature NK T cell;type I NK T cell;regulatory T cell;DN3 thymocyte;DN4 thymocyte;double negative T regulatory cell",CD80;CD86;ICOS,0.115,0.066,0.115,1318,771,-0.802
CTSG,,,no,True,ENSG00000100448,Cathepsin G (CG),Cell membrane,bone marrow cell;granulocyte monocyte progenitor cell;basophil;eosinophil;neutrophil;immature neutrophil;mast cell;double negative thymocyte;promonocyte;promyelocyte;myelocyte;hematopoietic precursor cell;myeloid lineage restricted progenitor cell;granulocytopoietic cell;common myeloid progenitor,PARs;CTSG,0.074,0.101,0.101,849,1179,0.445
CTSK,,,no,True,ENSG00000143387,Cathepsin K,Lysosome,endosteal cell;osteoclast;preosteoblast;decidual cell;connective tissue cell;fibroblast;keratocyte;reticular cell;fibroblast of mammary gland;skin fibroblast;fibroblast of breast;myofibroblast cell;stromal cell;tendon cell;adventitial cell;inflammatory cell,,1.741,2.075,2.075,19938,24250,0.254
CTSL,,,no,True,ENSG00000135047,Procathepsin L,Lysosome,elicited macrophage;inflammatory macrophage;alternatively activated macrophage;lung macrophage;Hofbauer cell;extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell;leukocyte;myeloid leukocyte;mast cell;mucosal type mast cell;myeloid cell;fibroblast;pancreatic stellate cell;fibroblast of mammary gland;fibroblast of breast,,14.526,15.423,15.423,166367,180209,0.086
CUEDC2,,,no,True,ENSG00000107874,CUE domain-containing protein 2,Cytoplasm,glioblast;Schwann cell precursor;neural crest cell;macrophage dendritic cell progenitor,,5.167,5.56,5.56,59182,64969,0.106
